Date,Close,High,Low,Open,Volume,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-04-11,16724.4609375,16753.41015625,16228.0400390625,16358.5302734375,9444890000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-14,16831.48046875,17136.560546875,16661.259765625,17120.439453125,9667260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.537170584044361,1.7074341168088722,6.829736467235489,0.0,0.0,0.0,0.0,0.0,0.0,0.006398982403674314,0.0
2025-04-15,16823.169921875,16979.9609375,16753.220703125,16842.390625,7483050000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.465597694517783,4.259066832350655,10.206530862167128,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004937502016194584,0.0
2025-04-16,16307.16015625,16600.369140625,16066.4599609375,16499.689453125,7909190000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.217645533110044,-1.0362756407414846,-21.181369892368558,0.0,0.0,0.0,0.0,0.0,0.0,-0.03067256456549472,0.0
2025-04-17,16286.4501953125,16408.509765625,16181.169921875,16399.970703125,7046290000,16594.5443359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.35696237560478,-11.300412987714145,-41.056549387890634,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012699918771302832,0.0
2025-04-21,15870.900390625,16066.7900390625,15685.330078125,16052.759765625,6678730000,16423.8322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.5229988811152,-30.744930166394358,-77.77806871472085,0.0,0.0,0.0,0.0,0.0,0.0,-0.025515063117136583,0.0
2025-04-22,16300.419921875,16410.560546875,16038.73046875,16079.9404296875,6981900000,16317.6201171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.02733269447708,-48.001410672010906,-69.02592202246618,0.0,0.0,0.0,0.0,0.0,0.0,0.027063337345606397,0.0
2025-04-23,16708.05078125,17029.859375,16642.66015625,16880.2890625,8564870000,16294.5962890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-89.8390660431869,-56.36894174624611,-33.470124296940796,0.0,0.0,0.0,0.0,0.0,0.0,0.025007383940334194,0.0
2025-04-24,17166.0390625,17174.349609375,16744.970703125,16754.759765625,7607400000,16466.3720703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.97923280022951,-51.29099995704279,20.311767156813282,0.0,0.0,0.0,0.0,0.0,0.0,0.02741123349732466,0.0
2025-04-25,17382.939453125,17404.490234375,17110.720703125,17182.109375,7412930000,16685.669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7916561186139,-34.47446874191146,67.26612486052537,0.0,0.0,0.0,0.0,0.0,0.0,0.012635436155963742,0.0
