Date,Close,High,Low,Open,Volume,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-04-10,3223.637939453125,3239.94091796875,3201.571044921875,3227.8359375,591200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-11,3238.22705078125,3249.85400390625,3211.35009765625,3219.5048828125,475500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1638037526704466,0.23276075053408932,0.9310430021363573,0.0,0.0,0.0,0.0,0.0,0.0,0.0045256668404267675,0.0
2025-04-14,3262.80810546875,3272.719970703125,3244.73291015625,3251.97802734375,471400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0232349441916995,0.9908555892656115,3.0323793549260882,0.0,0.0,0.0,0.0,0.0,0.0,0.0075908990636002205,0.0
2025-04-15,3267.662109375,3268.985107421875,3246.3369140625,3260.68505859375,396700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.604895192814183,2.113663509975326,4.491231682838857,0.0,0.0,0.0,0.0,0.0,0.0,0.0014876767953697634,0.0
2025-04-16,3276.00390625,3276.0048828125,3233.791015625,3267.6650390625,429500,3253.667822265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.217736503640026,3.534478108708266,5.6832583949317605,0.0,0.0,0.0,0.0,0.0,0.0,0.0025528333700926,0.0
2025-04-17,3280.341064453125,3285.9150390625,3258.14501953125,3261.718017578125,382000,3265.008447265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.505773096659595,5.128737106298532,6.377035990361064,0.0,0.0,0.0,0.0,0.0,0.0,0.001323917286804921,0.0
2025-04-18,3276.72998046875,3283.090087890625,3262.39208984375,3270.35302734375,358800,3272.709033203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.879210758002955,6.678831836639417,6.200378921363538,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011008257719009595,0.0
2025-04-21,3291.43408203125,3298.639892578125,3270.012939453125,3273.137939453125,379300,3278.434228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.981471036029689,8.339359676517471,6.642111359512217,0.0,0.0,0.0,0.0,0.0,0.0,0.004487431570542988,0.0
2025-04-22,3299.757080078125,3311.153076171875,3288.33203125,3289.166015625,403200,3284.85322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.121754903909277,10.095838721995833,7.025916181913445,0.0,0.0,0.0,0.0,0.0,0.0,0.0025286844091187977,0.0
2025-04-23,3296.35498046875,3312.19189453125,3293.06298828125,3308.15087890625,411600,3288.9234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.332103208720582,11.743091619340783,6.589011589379799,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010310151707575432,0.0
