Date,Close,High,Low,Open,Volume,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-04-10,34609.0,34639.390625,32320.66015625,32321.2109375,201600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-11,33585.578125,33953.2890625,32626.580078125,33951.25,182600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.64049145299214,-16.32809829059843,-65.3123931623937,0.0,0.0,0.0,0.0,0.0,0.0,-0.029570975035395408,0.0
2025-04-14,33982.359375,34325.58984375,33887.69921875,34006.37109375,118800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113.02139795943367,-35.66675822436548,-77.35463973506819,0.0,0.0,0.0,0.0,0.0,0.0,0.011814036623792656,0.0
2025-04-15,34267.5390625,34459.0,34266.30859375,34349.01171875,113800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113.57020835098228,-51.247448249688844,-62.32276010129344,0.0,0.0,0.0,0.0,0.0,0.0,0.008391991984811886,0.0
2025-04-16,33920.3984375,34329.26953125,33658.46875,34249.8203125,115600000,34072.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.39807024349284,-69.07757264844965,-71.3204975950432,0.0,0.0,0.0,0.0,0.0,0.0,-0.010130305078717705,0.0
2025-04-17,34377.6015625,34379.12890625,33931.53125,33987.01171875,111200000,34026.6953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.34502819069166,-79.93106375689806,-43.41396443379361,0.0,0.0,0.0,0.0,0.0,0.0,0.013478707387309052,0.0
2025-04-18,34730.28125,34758.96875,34224.5703125,34353.87890625,102000000,34255.6359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.44474919557979,-80.0338008446344,-0.4109483509453895,0.0,0.0,0.0,0.0,0.0,0.0,0.010258996307779489,0.0
2025-04-21,34279.921875,34610.6015625,34216.98046875,34556.23046875,96400000,34315.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.84277420857688,-80.3955955174229,-1.4471786911539795,0.0,0.0,0.0,0.0,0.0,0.0,-0.012967340280320983,0.0
2025-04-22,34220.6015625,34340.5703125,34109.8515625,34111.140625,99400000,34305.7609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.73751646424353,-81.66397970678705,-5.0735367574564805,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017304681357299678,0.0
2025-04-23,34868.62890625,35142.12109375,34682.28125,34787.9296875,133400000,34495.40703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.88947780171293,-72.90907932577223,35.0196015240593,0.0,0.0,0.0,0.0,0.0,0.0,0.01893676072778705,0.0
2025-04-24,35039.1484375,35287.94921875,34960.6484375,35194.7109375,137100000,34627.71640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.41626413105405,-55.44401063440698,69.86027476546103,0.0,0.0,0.0,0.0,0.0,0.0,0.004890342310518436,0.0
2025-04-25,35705.73828125,35835.28125,35337.98046875,35387.671875,134700000,34822.8078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.40751655267377,-22.673705196990834,131.0812217496646,0.0,0.0,0.0,0.0,0.0,0.0,0.019024145091282918,0.0
2025-04-28,35839.98828125,36075.26171875,35773.48828125,35962.80078125,132400000,35134.82109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.52137509892782,20.165310862192896,171.35606423673494,0.0,0.0,0.0,0.0,0.0,0.0,0.003759899849781201,0.0
