Date,Close,High,Low,Open,Volume,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-04-10,20562.73046875,21300.310546875,20562.73046875,21207.759765625,135458900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-11,20374.099609375,20796.44921875,20114.5390625,20787.060546875,100475700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.047475961539021,-3.0094951923078046,-12.037980769231217,0.0,0.0,0.0,0.0,0.0,0.0,-0.009173434416293591,0.0
2025-04-14,20954.830078125,21048.330078125,20698.91015625,20802.419921875,74524500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.660749506900174,1.524553747533791,18.136195759366384,0.0,0.0,0.0,0.0,0.0,0.0,0.02850336848666335,0.0
2025-04-15,21253.69921875,21288.119140625,21042.26953125,21076.060546875,66922800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.47116245075449,15.313875488177931,55.15728696257656,0.0,0.0,0.0,0.0,0.0,0.0,0.014262541834543008,0.0
2025-04-16,21311.01953125,21315.9609375,20956.380859375,21117.779296875,62776400,20891.27578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.04936091160562,35.06097257286347,78.98838833874214,0.0,0.0,0.0,0.0,0.0,0.0,0.00269695698193706,0.0
2025-04-17,21205.859375,21436.66015625,21142.259765625,21433.55078125,66669900,21019.9015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.50327190330063,55.749432438950905,82.75383946434972,0.0,0.0,0.0,0.0,0.0,0.0,-0.004934543656899937,0.0
2025-04-22,21293.529296875,21296.91015625,21044.609375,21150.5390625,62154800,21203.7875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0775461129997,77.21505517376067,85.86249093923902,0.0,0.0,0.0,0.0,0.0,0.0,0.004134231031370339,0.0
2025-04-23,21961.970703125,22043.75,21722.83984375,21801.66015625,88573200,21405.215625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.79542246118945,108.53112863124643,125.26429382994301,0.0,0.0,0.0,0.0,0.0,0.0,0.0313917621137656,0.0
2025-04-24,22064.509765625,22081.51953125,21731.7890625,21890.099609375,62636800,21567.377734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.7165850136371,145.76821990772456,148.94836510591253,0.0,0.0,0.0,0.0,0.0,0.0,0.004668937222715108,0.0
2025-04-25,22242.44921875,22318.359375,22078.33984375,22210.509765625,70917400,21753.663671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.2828472625479,187.27114537868923,166.01170188385865,0.0,0.0,0.0,0.0,0.0,0.0,0.008064509704277079,0.0
2025-04-28,22271.669921875,22443.41015625,22255.330078125,22339.890625,55883200,21966.82578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.47307637052654,229.3115315770567,168.16154479346983,0.0,0.0,0.0,0.0,0.0,0.0,0.0013137358587456127,0.0
2025-04-29,22425.830078125,22455.6796875,22319.279296875,22377.169921875,75547100,22193.2859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.8631193169931,271.421849125044,168.44127019194912,0.0,0.0,0.0,0.0,0.0,0.0,0.00692180500118611,0.0
2025-04-30,22496.98046875,22607.3203125,22235.740234375,22520.490234375,99189800,22300.287890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.7378209423805,311.8850434885113,161.85277745386918,0.0,0.0,0.0,0.0,0.0,0.0,0.003172698195657908,0.0
2025-05-02,23086.650390625,23086.650390625,22764.509765625,22818.1796875,84456300,22504.716015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.9183037791663,357.8916955466423,184.02660823252398,0.0,0.0,0.0,0.0,0.0,0.0,0.02621106964528397,0.0
2025-05-05,23344.5390625,23364.240234375,23064.259765625,23064.259765625,48831900,22725.133984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2805890345528,609.7326695270276,408.2598903427194,201.4727791843082,0.0,0.0,0.0,0.0,0.0,0.0,0.011170467240224857,0.0
2025-05-06,23249.650390625,23389.859375,22861.400390625,23387.349609375,67251500,22920.730078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.89284802865845,648.3455957095175,456.277031416079,192.0685642934385,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040647053094925445,0.0
