Date,Close,High,Low,Open,Volume,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-04-10,19000.029296875,19024.470703125,18256.470703125,18256.470703125,2659600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-11,19528.76953125,19528.76953125,18418.19921875,18772.5,4766500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.178708155272034,8.435741631054407,33.74296652421763,0.0,0.0,0.0,0.0,0.0,0.0,0.027828390478427556,0.0
2025-04-14,19513.08984375,20023.630859375,19508.9296875,19686.6796875,4176300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.49323425236435,21.447240155316393,52.04599409704795,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008029019685500405,0.0
2025-04-15,19857.669921875,19895.4296875,19576.150390625,19609.900390625,2866400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.67774686543999,42.093341497341115,82.58440536809887,0.0,0.0,0.0,0.0,0.0,0.0,0.0176589192631309,0.0
2025-04-16,19468.0,19737.08984375,19453.140625,19737.08984375,2805300,19473.51171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.27396387009503,60.129465971891904,72.14449789820313,0.0,0.0,0.0,0.0,0.0,0.0,-0.019623144276647686,0.0
2025-04-17,19338.73046875,19478.0,19196.470703125,19389.51953125,2300500,19541.251953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.40592098064008,73.38475697364154,53.02116400699853,0.0,0.0,0.0,0.0,0.0,0.0,-0.006640103310560974,0.0
2025-04-18,19395.029296875,19499.279296875,19376.349609375,19423.98046875,2123700,19514.50390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.85900277259498,83.67960613343223,41.179396639162746,0.0,0.0,0.0,0.0,0.0,0.0,0.002911195655576959,0.0
2025-04-21,19106.19921875,19359.9609375,19080.599609375,19321.140625,2325500,19433.12578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.18355916631845,86.78039674000948,12.403162426308967,0.0,0.0,0.0,0.0,0.0,0.0,-0.014891964002938463,0.0
2025-04-22,18793.4296875,19059.650390625,18793.4296875,18990.859375,2526000,19220.277734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.986897903098,80.02169697262718,-27.034799069529186,0.0,0.0,0.0,0.0,0.0,0.0,-0.016370054958029567,0.0
2025-04-23,19639.140625,19639.140625,19163.609375,19163.609375,2694600,19254.505859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.65321360395683,80.74800029889312,2.905213305063711,0.0,0.0,0.0,0.0,0.0,0.0,0.04500035126970481,0.0
2025-04-24,19478.810546875,19752.58984375,19433.369140625,19752.58984375,2418200,19282.521875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.93635256640846,83.3856707523962,10.550681814012265,0.0,0.0,0.0,0.0,0.0,0.0,-0.008163803151391757,0.0
2025-04-25,19872.73046875,20012.26953125,19861.240234375,19861.240234375,2674500,19378.062109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.34625460888492,93.17778752369395,39.16846708519097,0.0,0.0,0.0,0.0,0.0,0.0,0.02022299672390404,0.0
2025-04-28,20034.41015625,20073.75,19972.0703125,19972.0703125,2131000,19563.704296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.828788207873,109.30798766052976,64.52080054734324,0.0,0.0,0.0,0.0,0.0,0.0,0.008135756068057276,0.0
2025-04-29,20232.630859375,20232.630859375,20007.30078125,20018.3203125,2538500,19851.54453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.160871610693,131.47856445056243,88.68230716013056,0.0,0.0,0.0,0.0,0.0,0.0,0.009894012430566201,0.0
2025-04-30,20235.029296875,20331.890625,20185.310546875,20215.390625,2806300,19970.722265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.13072746437985,254.14330950053045,156.01151346055605,98.1317960399744,0.0,0.0,0.0,0.0,0.0,0.0,0.00011854303657643506,0.0
2025-05-02,20787.640625,20787.640625,20534.080078125,20534.080078125,2779300,20232.48828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.34061924502893,321.9544615495397,189.20010307835278,132.75435847118692,0.0,0.0,0.0,0.0,0.0,0.0,0.02730963815359244,0.0
2025-05-05,20532.990234375,20885.5390625,20320.80078125,20839.0390625,3929000,20364.540234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.46535670243073,351.09986904179095,221.58005627104043,129.51981277075052,0.0,0.0,0.0,0.0,0.0,0.0,-0.012250086251671455,0.0
2025-05-06,20522.58984375,20623.849609375,20349.560546875,20353.880859375,3091500,20462.176171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.849646548591316,369.1037911121675,251.08480323926588,118.01898787290165,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005065209940824378,0.0
2025-05-07,20546.490234375,20685.279296875,20418.029296875,20575.150390625,2681400,20524.948046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.90229047907857,380.90970091959025,277.04978277533075,103.8599181442595,0.0,0.0,0.0,0.0,0.0,0.0,0.0011645894015797076,0.0
2025-05-08,20543.400390625,20747.279296875,20543.400390625,20559.650390625,2348100,20586.622265625,19821.34052734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.44930823058144,385.57201080096274,298.75422838045716,86.81778242050558,19821.34052734375,20989.517238360702,18653.163816326796,0.1178706061182331,2832110.0,0.8290991522221948,-0.00015038304424519477,0.0
2025-05-09,20915.0390625,20915.0390625,20643.560546875,20690.80078125,2744700,20612.101953125,19917.091015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2282949007576,414.4772244382111,321.898827592008,92.57839684620313,19917.091015625,21115.360483795284,18718.821547454714,0.12032575110795449,2836365.0,0.9676822270758524,0.01809041662083355,0.2679775396918937
2025-05-12,21129.5390625,21176.130859375,20996.94921875,20996.94921875,2687300,20731.41171875,19997.1294921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.8568674859887,449.5114832772124,347.42135872904885,102.09012454816354,19997.1294921875,21295.825169735846,18698.433814639156,0.12988821001091388,2732405.0,0.9834925642428557,0.010255778120184855,0.25502323116365766
2025-05-13,21330.140625,21626.279296875,21330.140625,21474.01953125,3601900,20892.921875,20087.98203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.37434893959886,487.83974252968255,375.5050354891756,112.33470704050694,20087.98203125,21493.904865140037,18682.059197359966,0.1399765124941771,2703685.0,1.3322188050752954,0.009493892029855955,0.25503389482786376
2025-05-14,21782.869140625,21782.869140625,21552.419921875,21552.419921875,3656500,21140.19765625,20184.2419921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.72083187152869,548.4246734750122,410.0889630863429,138.33571038866933,20184.2419921875,21775.217817519773,18593.26616685523,0.15764533797683108,2743190.0,1.3329372008501053,0.021224825639188705,0.2577583382540993
2025-05-15,21730.25,21821.009765625,21674.3203125,21776.650390625,3543000,21377.567578125,20297.3544921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.91239843504738,585.4441076019757,445.15999198946946,140.28411561250624,20297.3544921875,21992.20544234791,18602.50354202709,0.1670021529961219,2780075.0,1.2744260496569337,-0.002415620287910758,0.2429812229820421
2025-05-16,21843.689453125,21854.5,21697.849609375,21731.880859375,3714600,21563.29765625,20422.60244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7220132641641,616.8255111404615,479.49309581966793,137.33241532079353,20422.60244140625,22187.936439797984,18657.268443014513,0.17288041555493153,2850780.0,1.3030118072948456,0.005220347355644694,0.23865161462718457
2025-05-19,21523.830078125,21786.330078125,21496.689453125,21786.330078125,3401200,21642.155859375,20529.04248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.87844931928264,608.8668827316906,505.36785320207247,103.4990295296181,20529.04248046875,22290.20989832234,18767.87506261516,0.17157813566114039,2914655.0,1.166930562965428,-0.014643102104449635,0.24975108231345003
2025-05-20,21526.029296875,21746.560546875,21517.099609375,21631.609375,2908900,21681.33359375,20650.033984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.11807642765135,595.8682724230312,523.4679370462643,72.40033537676686,20650.033984375,22330.24992190319,18969.818046846813,0.16273251063892058,2943825.0,0.9881361833668781,0.00010217599479345196,0.23908689288965507
2025-05-21,21803.91015625,21879.240234375,21603.580078125,21603.580078125,3078500,21685.541796875,20800.5580078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.52307503592571,601.0607884855017,538.9865073341118,62.07428115138987,20800.5580078125,22311.30182298558,19289.814192639416,0.14525993145046018,2971450.0,1.0360261825034915,0.012909062583843056,0.22477252846203713
2025-05-22,21670.9609375,21733.8203125,21585.310546875,21733.8203125,3137400,21673.683984375,20902.1490234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.17189732512372,587.6736677967201,548.7239394266335,38.94972837008663,20902.1490234375,22356.249859037714,19448.04818783729,0.13913409898376816,2993590.0,1.0480393106604444,-0.0060974943391927106,0.1807219403661349
2025-05-23,21652.240234375,21798.880859375,21559.779296875,21766.240234375,3065000,21635.394140625,21010.8205078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.50093538792345,568.9946576881666,552.7780830789402,16.216574609226427,21010.8205078125,22336.20017266171,19685.44084296329,0.1261616284196413,3025930.0,1.0129117329217794,-0.0008638612371177912,0.1754526702895936
2025-05-26,21536.5703125,21688.44921875,21536.5703125,21577.640625,3105400,21637.9421875,21094.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.04500057749665,538.6486057704897,549.95218761725,-11.30358184676038,21094.0125,22324.052656367458,19863.972343632544,0.1166245783126806,3047475.0,1.0190075390282118,-0.005342168783596057,0.17011728234245962
2025-05-27,21336.5390625,21558.470703125,21310.0,21491.650390625,3512400,21600.044140625,21159.1189453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.95460192872778,492.77785448717987,538.517320991236,-45.73946650405617,21159.1189453125,22286.5780594762,20031.6598311488,0.10656957098050358,3116545.0,1.1270172578929551,-0.009287980727548772,0.17576038199488195
2025-05-28,21357.720703125,21634.369140625,21305.73046875,21539.150390625,3647300,21510.80625,21215.3734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.32545981089137,452.9132331670626,521.3965034264014,-68.48327025933884,21215.3734375,22257.21395302735,20173.53292197265,0.09821561883853598,3171985.0,1.1498478082336454,0.0009927402266578511,0.1741038068826577
2025-05-29,21347.30078125,21605.259765625,21347.30078125,21531.2890625,5081700,21446.07421875,21270.98701171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.13366373807915,415.6876445397138,500.25473164906396,-84.56708710935015,21270.98701171875,22205.728538755855,20336.245484681644,0.08788887196650835,3285755.0,1.5465851836183768,-0.0004878761184228253,0.17423937605789028
2025-06-02,21002.7109375,21256.099609375,20940.98046875,21253.970703125,3805400,21316.168359375,21281.74052734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.197652339029865,354.29646768592283,471.06307885643577,-116.76661117051293,21281.74052734375,22197.831621610392,20365.64943307711,0.08609174546504839,3337060.0,1.1403450941847015,-0.016142080316433494,0.16070096456198843
2025-06-03,21126.9296875,21303.2109375,21110.630859375,21126.69921875,3739600,21234.240234375,21311.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.35307085713877,312.0695887527727,439.2643808357032,-127.19479208293052,21311.4375,22161.45420979712,20461.42079020288,0.07977094081965336,3327590.0,1.123816335546146,0.005914415066209822,0.15429898124045346
2025-06-04,21618.08984375,21618.08984375,21341.439453125,21341.439453125,4061200,21290.550390625,21366.2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.29699368574812,314.61037027235216,414.33357872303304,-99.72320845068089,21366.2125,22139.96058297959,20592.464417020412,0.07242725709852314,3376075.0,1.2029353613293543,0.02324806129025947,0.1722546830260999
2025-06-05,21674.4296875,21738.9296875,21626.740234375,21695.9296875,3521900,21353.8921875,21422.60947265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.747671053761636,317.5100542090913,394.9688738202447,-77.45881961115339,21422.60947265625,22103.66126402597,20741.557681286533,0.0635825240841001,3418100.0,1.0303677481641849,0.0026061434732305155,0.17216475741392995
2025-06-06,21660.66015625,21702.4609375,21606.69921875,21637.76953125,2964300,21416.5640625,21478.4724609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.70149984908852,315.0651140118425,378.98812185856434,-63.923007846721816,21478.4724609375,22026.088514649848,20930.856407225154,0.05099208565304503,3448910.0,0.8594889399839369,-0.0006352892070761174,0.1722809729829574
2025-06-09,21790.2890625,21866.26953125,21717.51953125,21773.44921875,3035200,21574.0796875,21522.2349609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.87189277133315,319.8998443956334,367.1704663659782,-47.27062197034479,21522.2349609375,22017.66994180237,21026.799980072632,0.04603936178227546,3463435.0,0.8763554101636093,0.0059845316493087886,0.16305624930120008
2025-06-10,22242.140625,22294.859375,21921.240234375,21921.240234375,3534000,21797.121875,21577.8650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.99136864434153,356.087295187539,364.9538321302904,-8.866536942751395,21577.8650390625,22133.804288093506,21021.925790031495,0.051528661248421606,3505770.0,1.0080524392644126,0.02073637303314224,0.17389150037242596
2025-06-11,22470.099609375,22470.099609375,22294.599609375,22376.369140625,3669800,21967.523828125,21634.86298828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.2440075937082,398.5660739611121,371.67628049645475,26.889793464657373,21634.86298828125,22305.732800696485,20963.993175866013,0.06201747732616747,3509165.0,1.0457758469607443,0.010248967858730973,0.1743072006173741
2025-06-12,22287.8203125,22390.169921875,22253.640625,22362.669921875,3060300,22090.201953125,21660.110546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.916787996374836,412.7643063098003,379.8938856591239,32.87042065067641,21660.110546875,22389.856517321412,20930.364576428587,0.06738155549734222,3479355.0,0.8795595735416478,-0.008112082280176014,0.1636548257478507
2025-06-13,22072.94921875,22228.009765625,21984.359375,22215.5,3285000,22172.659765625,21677.2455078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.14074602057607,402.0436967532405,384.32384787794723,17.71984887529328,21677.2455078125,22429.667240053055,20924.823775571942,0.06942041893370476,3466455.0,0.9476540154134411,-0.009640740581055907,0.1677289065360655
2025-06-16,22049.900390625,22094.599609375,21936.380859375,22058.5703125,2521300,22224.58203125,21687.5560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.302248953605876,387.22401127584453,384.9038805575267,2.3201307183178415,21687.5560546875,22455.081076006776,20920.03103336822,0.07078022248185835,3406790.0,0.7400808385606392,-0.0010442115322505385,0.16702938524290065
2025-06-17,22211.58984375,22331.689453125,22118.4609375,22172.58984375,3044000,22218.471875,21721.94404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.83628198799306,384.0986412932616,384.74283270467373,-0.6441914114121232,21721.94404296875,22519.618844017692,20924.269241919807,0.07344414472949946,3388930.0,0.8982186117742178,0.007332888142830063,0.15856662075795805
2025-06-18,22356.73046875,22370.25,22104.6796875,22135.830078125,3214600,22195.798046875,21763.4791015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.38344271327952,388.85096661980424,385.5644594876999,3.2865071321043615,21763.4791015625,22603.582123547763,20923.37607957724,0.07720300766847034,3404215.0,0.9442999340523439,0.006534454580739535,0.15939111012931
