Date,Close,High,Low,Open,Volume,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-04-10,103448.890625,103648.7918629227,99650.7671044686,102649.28567330918,832285,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,
2025-04-11,100250.46875,102449.38232178465,98151.50579511466,100450.3699837986,378827,,,,,,,,,,,-255.14476495726558,-51.02895299145312,-204.11581196581247,,,,,,,-0.030917894388971412,
2025-04-14,101749.7265625,103548.83764120826,100250.46733024312,100450.36856121071,306365,,,,,,,,,,,-332.5379631151445,-107.3307550161914,-225.20720809895312,,,,,,,0.014955120222318152,
2025-04-15,99950.6171875,102149.53076562501,99051.0616328125,101849.6789140625,257991,,,,,,,,,,,-532.9027498415235,-192.44515398125782,-340.45759586026566,,,,,,,-0.017681712136050742,
2025-04-16,97351.8984375,101649.77485722536,96752.1947510267,100150.5156410421,242341,100550.3203125,,,,,,,,,,-891.1159417229792,-332.17931152960216,-558.936630193377,,,,,,,-0.026000027044605356,
2025-04-17,97451.8515625,98851.1602003205,96552.29600961538,97052.04909455129,323489,99350.9125,,,,,,,,,,-1153.6386667956394,-496.47118258280966,-657.1674842128298,,,,,,,0.001026719833965739,
2025-04-18,96452.34375,97251.9486722798,95053.03513601037,97251.9486722798,184626,98591.2875,,,,,,,,,,-1425.9048020600458,-682.3579064782568,-743.5468955817889,,,,,,,-0.01025642711220287,
2025-04-21,94853.1328125,97651.75000823235,94753.1821983667,95552.78711143309,161467,97211.96875,,,,,,,,,,-1750.5414808049682,-895.9946213435991,-854.5468594613691,,,,,,,-0.01658032221223238,
2025-04-22,94553.28125,97951.60214059197,93853.62694899578,94453.33063557082,198847,96132.5015625,,,,,,,,,,-2008.8570491286955,-1118.5671069006185,-890.289942228077,,,,,,,-0.0031612193884278383,
2025-04-23,101150.0234375,101349.92466958992,96252.44325129694,96452.34448338686,432217,96892.1265625,,,,,,,,,,-1662.112239563212,-1227.2761334331371,-434.83610613007477,,,,,,,0.0697674591541475,
2025-04-24,100750.21875,102649.28041294643,99750.71261160714,102149.52734375,233628,97551.8,,,,,,,,,,-1403.3978796237207,-1262.5004826712538,-140.8973969524668,,,,,,,-0.0039525911503820454,
2025-04-25,103448.890625,106247.50795591787,100650.27329408213,102549.33505434783,364213,98951.109375,,,,,,,,,,-969.4296374531987,-1203.886313627643,234.45667617444428,,,,,,,0.026785766904352304,
2025-04-28,104448.3984375,108846.22574013159,103948.64533492824,105747.7565041866,378850,100870.1625,,,,,,,,,,-538.645580767421,-1070.8381670555987,532.1925862881776,,,,,,,0.009661851436601587,
2025-04-29,102349.4296875,106447.40489959717,99650.76308441162,105847.70121002197,613414,102429.3921875,,,,,,,,,,-362.43739583392744,-929.1580128112645,566.720616977337,,,,,,,-0.02009574853611551,
2025-04-30,101449.875,103049.08485221675,100050.56637931034,102349.43054187193,465607,102489.3625,,,,,,,,,46.12402795467242,-292.0115576856333,-801.7287217861383,509.717164100505,,,,,,,-0.008789054225769255,
2025-05-02,104448.3984375,104748.25029904307,99850.66989383972,101549.83044258374,371027,103228.9984375,,,,,,,,,58.20312440365964,5.691598928373423,-640.244657643236,645.9362565716094,,,,,,,0.029556699182724522,
2025-05-07,100550.3203125,105247.99929330268,99550.81414637178,104748.24621023858,400563,102649.284375,,,,,,,,,47.85714724387072,-72.0878478717932,-526.6132956889475,454.52544781715426,,,,,,,-0.03732061174047141,
2025-05-08,103748.7421875,105447.90270502167,99550.81620303467,100550.32238981214,686506,102509.353125,,,,,,,,,56.46258015082899,122.94011800125008,-396.70261295090796,519.642730952158,,,,,,,0.031809166445811776,
2025-05-09,97751.703125,103848.69074322598,97451.85127492332,102549.332726227,505947,101589.8078125,,,,,,,,,50.60975885839321,-204.05749911245948,-358.17359018321827,154.11609107075878,,,,,,,-0.05780348692480386,
2025-05-12,102249.484375,102449.38561522483,98351.41019061583,98751.2126710655,467791,101749.7296875,100420.384765625,,,,,,,,56.4516112087338,-99.12940711765259,-306.36475357010517,207.23534645245257,100420.384765625,106562.30410491799,94278.46542633201,0.12232415467492681,390300.05,1.198541993525238,0.04601230573188553,
2025-05-13,98751.2109375,104048.59371046306,98451.35908242661,104048.59371046306,341844,100610.2921875,100185.50078125,,,,,,,,52.89672668063896,-294.85565590100305,-304.0629340362848,9.20727813528174,100185.50078125,106197.69814407172,94173.30341842827,0.12002130679466391,365778.0,0.934566868428391,-0.03421311568349905,0.4963148623412155
2025-05-14,99350.9140625,100250.46962242204,95252.93873396631,98851.16097365443,462864,100370.4109375,100140.523046875,,,,,,,,55.813953018667554,-397.00268807142857,-322.6508848433136,-74.35180322811499,100140.523046875,106164.12243572762,94116.92365802237,0.12030293442811416,369979.85,1.251051915394852,0.006072868568463008,0.48482641332876425
2025-05-15,97152.0,99950.61728395062,97052.04938271605,98751.2098765432,171364,99051.0625,99910.63671875,,,,,,,,53.201971107215336,-647.9201149790752,-387.70473087046594,-260.2153841086092,99910.63671875,106025.89098737866,93795.38245012134,0.12241447896770387,363229.8,0.47177847192053074,-0.02213280152728836,0.4875090152846259
2025-05-16,94253.4296875,97751.70120294274,93953.5778433192,97351.898744035,257519,98351.4078125,99625.77734375,,,,,,,,40.65041373712314,-1068.349119792998,-523.8336086549724,-544.5155111380255,99625.77734375,106243.33112685628,93008.22356064372,0.13284822381406358,363206.2,0.7090159804540781,-0.029835415766016116,0.49459630689973255
2025-05-19,93653.7265625,96052.5413303762,92654.22040921825,92954.07225520277,250284,96632.25625,99440.86875,,,,,,,,40.43127729534797,-1433.4097105185065,-705.7488290276792,-727.6608814908273,99440.86875,106516.74514855354,92364.99235144645,0.14231324580123497,363603.35,0.6883434929848694,-0.006362666345281376,0.48706128107093305
2025-05-20,88256.3984375,94853.13943056342,87856.59595307191,94853.13943056342,497104,94533.29375,98981.09609375,,,,,,,,30.90453499851823,-2133.646779200659,-991.3284190622752,-1142.3183601383835,98981.09609375,107622.8733990873,90339.31878841271,0.1746147021276109,372284.1,1.3352813080118116,-0.05763068190776244,0.5259892028162538
2025-05-21,87856.59375,90955.06292662116,87656.69251279863,88156.44560580204,292327,92234.4296875,98551.30859375,,,,,,,,28.826539717355004,-2689.8437536188867,-1331.0314859735977,-1358.812267645289,98551.30859375,108481.56129953334,88621.05588796666,0.20152452255541334,377669.15,0.7740293322872678,-0.004530036287206163,0.525539511460047
2025-05-22,87556.7421875,89155.95209046802,84058.47052475742,87956.544663242,425680,90315.378125,98186.4890625,,,,,,,,30.213917378185016,-3118.876906611855,-1688.600570101249,-1430.2763365106057,98186.4890625,109169.14749676947,87203.83062823053,0.22371017721752995,390879.8,1.0890304385133232,-0.0034129659448582927,0.5234789048580304
2025-05-23,83558.71875,88756.15101674641,83258.86688845695,88656.20039623206,335504,88176.4359375,97636.7609375,,,,,,,,27.901248339747895,-3738.4018801065104,-2098.5608321023014,-1639.841048004209,97636.7609375,110349.51193322179,84924.00994177822,0.26040910971759024,397712.65,0.8435839292514331,-0.045662085381595885,0.5444556003382756
2025-05-26,85457.78125,88156.44802631579,82859.06509502925,82959.01571637427,423735,86537.246875,96852.148828125,,,,,,,,25.888332023002306,-4029.6896584273054,-2484.7865973673024,-1544.903061060003,96852.148828125,110550.69957373227,83153.59808251774,0.2828755151301161,397288.55,1.0665673601718448,0.022727281227011398,0.4798588406945115
2025-05-27,81159.8984375,85057.97237723214,81059.94782366071,84658.169921875,386979,85117.946875,95872.6328125,,,,,,,,25.62814642747304,-4554.8352400641015,-2898.7963259066623,-1656.0389141574392,95872.6328125,111112.48106582879,80632.78455917121,0.31791863446858004,404956.1,0.9556072868145461,-0.05029246897865136,0.5023950051764627
