Date,Close,High,Low,Open,Volume,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-04-14,30.889999389648438,35.16999816894531,29.75,34.7599983215332,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-15,30.1200008392334,31.450000762939453,28.290000915527344,30.010000228881836,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061424385788093616,-0.012284877157618723,-0.04913950863047489,0.0,0.0,0.0,0.0,0.0,0.0,-0.024927114458703215,0.0
2025-04-16,32.63999938964844,34.959999084472656,29.479999542236328,33.2400016784668,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09217661382172793,0.008607421038250608,0.08356919278347733,0.0,0.0,0.0,0.0,0.0,0.0,0.08366528818726215,0.0
2025-04-17,29.649999618530273,32.54999923706055,29.56999969482422,30.790000915527344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02704966866799907,0.0014760030970006714,-0.028525671764999743,0.0,0.0,0.0,0.0,0.0,0.0,-0.09160538685752617,0.0
2025-04-21,33.81999969482422,35.75,31.790000915527344,32.75,0,31.423999786376953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21249726331555507,0.043680255140711555,0.16881700817484352,0.0,0.0,0.0,0.0,0.0,0.0,0.14064081382610993,0.0
2025-04-22,30.56999969482422,32.68000030517578,30.079999923706055,32.61000061035156,0,31.35999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13849560303696506,0.06264332471996226,0.07585227831700281,0.0,0.0,0.0,0.0,0.0,0.0,-0.09609698490025054,0.0
2025-04-23,28.450000762939453,30.290000915527344,27.110000610351562,28.75,0,31.02599983215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09017792710985617,0.03207907435399857,-0.12225700146385474,0.0,0.0,0.0,0.0,0.0,0.0,-0.06934900075395489,0.0
2025-04-24,26.469999313354492,29.65999984741211,26.360000610351562,28.690000534057617,0,29.79199981689453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4262592652019208,-0.05958859355718531,-0.3666706716447355,0.0,0.0,0.0,0.0,0.0,0.0,-0.0695958311594923,0.0
2025-04-25,24.84000015258789,27.200000762939453,24.84000015258789,26.219999313354492,0,28.829999923706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8147416225123898,-0.21061919934822623,-0.6041224231641635,0.0,0.0,0.0,0.0,0.0,0.0,-0.06157911609556577,0.0
2025-04-28,25.149999618530273,26.93000030517578,24.700000762939453,25.75,0,27.095999908447265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0850940348313216,-0.3855141664448453,-0.6995798683864762,0.0,0.0,0.0,0.0,0.0,0.0,0.01247984959895776,0.0
