Date,Close,High,Low,Open,Volume,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-04-11,5363.35986328125,5381.4599609375,5220.77001953125,5255.56005859375,5602550000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-14,5405.97021484375,5459.4599609375,5358.02001953125,5441.9599609375,5031440000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3991163639602746,0.679823272792055,2.7192930911682196,0.0,0.0,0.0,0.0,0.0,0.0,0.007944712390868913,0.0
2025-04-15,5396.6298828125,5450.41015625,5386.43994140625,5411.990234375,4317110000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.278407639624675,1.599540146158579,3.678867493466096,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017277808903947145,0.0
2025-04-16,5275.7001953125,5367.240234375,5220.7900390625,5335.75,4607750000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.956178627472582,0.6883963914323468,-3.644575018904929,0.0,0.0,0.0,0.0,0.0,0.0,-0.0224083715440897,0.0
2025-04-17,5282.7001953125,5328.31005859375,5255.580078125,5305.4501953125,4714880000,5344.8720703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.815684350951415,-1.2124197570444055,-7.603264593907009,0.0,0.0,0.0,0.0,0.0,0.0,0.0013268380955802073,0.0
2025-04-21,5158.2001953125,5232.93994140625,5101.6298828125,5232.93994140625,4226340000,5303.84013671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.237625480733186,-5.617460901782161,-17.620164578951027,0.0,0.0,0.0,0.0,0.0,0.0,-0.023567493023827546,0.0
2025-04-22,5287.759765625,5309.60986328125,5207.669921875,5207.669921875,4666950000,5280.198046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.93681448363077,-9.281331618151883,-14.655482865478886,0.0,0.0,0.0,0.0,0.0,0.0,0.025117204723895226,0.0
2025-04-23,5375.85986328125,5469.68994140625,5356.169921875,5395.919921875,5371390000,5276.04404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.183899906672195,-10.861845275855945,-6.32205463081625,0.0,0.0,0.0,0.0,0.0,0.0,0.01666113847096007,0.0
2025-04-24,5484.77001953125,5489.39990234375,5371.9599609375,5381.3798828125,4697710000,5317.8580078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.009337276213955,-9.291343675927548,6.282006399713593,0.0,0.0,0.0,0.0,0.0,0.0,0.020259113708281262,0.0
2025-04-25,5525.2099609375,5528.10986328125,5455.85986328125,5489.72998046875,4236580000,5366.3599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.356361959841706,-5.1618025487736965,16.518164508615403,0.0,0.0,0.0,0.0,0.0,0.0,0.007373133469998461,0.0
