Date,Close,High,Low,Open,Volume,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-04-24,817370.125,826297.7113167476,798522.9983313107,810426.4467536408,164949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-25,817370.125,825305.7572815535,803482.7685072816,821337.9411407767,242091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-28,820346.0,838201.1729141475,800506.9189842805,818362.091898428,331266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.39173789182678,47.47834757836536,189.91339031346143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036407924745232023,0.0
2025-04-29,802490.8125,815386.2149258344,788603.4560414092,815386.2149258344,270124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1003.6683448185213,-162.750990901012,-840.9173539175093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021765434950618445,0.0
2025-04-30,790587.375,825305.7666248431,744957.4888644918,804474.7316499372,509064,809632.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2914.1330153770978,-713.0273957962293,-2201.1056195808687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014833113743591975,0.0
2025-05-02,811418.375,815386.19101467,781659.7548899755,790587.3409229829,268277,808442.5375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2715.9941331610316,-1113.6207432691897,-1602.373389891842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026348763790972507,0.0
2025-05-07,882839.0625,882839.0625,820345.9603230336,825305.7303370786,468435,821536.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3167.5711635400075,-257.3823619073502,3424.9535254473576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08801955896056701,0.0
2025-05-08,875895.4375,891766.7025056625,854072.448117214,879863.2537514155,324345,832646.2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7187.197009519092,1231.5335123779382,5955.663497141153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007865108483461558,0.0
2025-05-09,870935.625,890774.7052961276,865975.8549259681,880855.1651480638,368386,846335.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9858.916581046651,2957.0101261116806,6901.9064549349705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005662562319260878,0.0
2025-05-12,813402.3125,869943.6927591463,807450.5882621951,868951.7387195121,285226,850898.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7250.239845564822,3815.656070002309,3434.5837755625125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06605920213678251,0.0
2025-05-13,787022.0625,807578.6350491607,763528.8721564589,779191.0197178611,365779,846018.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3019.3735730870394,3656.3995706192554,-637.025997532216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032431983035455136,0.0
2025-05-14,802684.25,816388.5910499014,789958.7815969303,795832.0794750493,279650,829987.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.5887604836607,3109.0374085921367,-2189.448648108476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01990056981407684,0.0
2025-05-15,804642.0,810515.2979124716,793874.2768276139,806599.8073022425,167131,815737.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-579.847645521746,2371.2603977693607,-2951.1080432911067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024390038797945657,0.0
2025-05-16,823240.75,827156.302529402,805620.8566133811,805620.8566133811,162494,806198.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-264.35083945153747,1844.138150325181,-2108.4889897767184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023114316677478985,0.0
