Date,Open,High,Low,Close,Volume,Change,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-05-20,417500,418500,395500,397000,303082,-0.06257378984651707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-21,398000,414000,398000,399000,160850,0.005037783375314797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.54415954416618,31.908831908833236,127.63532763533294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005037783375314797,0.0
2025-05-22,398500,399500,388000,394000,121165,-0.01253132832080206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.13542097870959,2.2999813313246698,-118.43540231003426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01253132832080206,0.0
2025-05-23,394000,395000,385000,389000,119495,-0.012690355329949221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-729.6606145966216,-144.0921378542646,-585.568476742357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012690355329949221,0.0
2025-05-26,389000,412500,385000,412500,208113,0.06041131105398456,398300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.6163489745231,19.249559511492947,653.3667894630302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06041131105398456,0.0
2025-05-27,412000,416000,406500,412000,124096,-0.00121212121212122,401300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723.715208194335,360.14268924806134,1363.5725189462737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00121212121212122,0.0
2025-05-28,413500,425500,395500,397500,219723,-0.03519417475728159,401000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370.8870755808312,562.2915665146154,808.5955090662158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03519417475728159,0.0
2025-05-29,402500,416000,400500,405500,230902,0.020125786163522008,403300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1717.0087713898974,793.235007489672,923.7737639002255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020125786163522008,0.0
2025-05-30,404500,414500,399000,405500,184038,0.0,406600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.6196866660612,1028.3119433249499,940.3077433411113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,405500,428500,404500,428000,313351,0.055487053020961685,409700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3938.188128131267,1610.2871802862132,2327.900947845054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055487053020961685,0.0
2025-06-04,423000,429500,410000,428000,252967,0.0,412900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5436.4176691295,2375.5132780548706,3060.904391074629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-05,447000,456500,418500,425000,397155,-0.007009345794392496,418400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6308.974515562586,3162.2055255564137,3146.7689900061723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007009345794392496,0.0
2025-06-09,419500,429500,409500,418000,289254,-0.016470588235294126,420900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6362.2999705678085,3802.224414558693,2560.0755560091156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016470588235294126,0.0
2025-06-10,417500,427500,411000,427000,332695,0.021531100478468845,425200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7049.5230481866165,4451.684141284278,2597.8389069023387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021531100478468845,0.0
2025-06-11,428000,428000,416000,418000,252616,-0.021077283372365363,423200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.633027522935784,6789.6605244042585,4919.279417908274,1870.3811064959846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021077283372365363,0.0
2025-06-12,417000,428000,416500,419500,287057,0.0035885167464115852,421500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.44700460829493,6628.347600934911,5261.093054513602,1367.254546421309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035885167464115852,0.0
2025-06-13,423500,442000,421000,427500,343710,0.019070321811680557,422000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.02242152466367,7064.602745214594,5621.7949926538,1442.8077525607932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019070321811680557,0.0
2025-06-16,428000,450000,427500,449000,269938,0.05029239766081872,428200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.4375,9040.9895078814,6305.63389569932,2735.35561218208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05029239766081872,0.0
2025-06-17,458000,458000,429500,436500,433501,-0.027839643652561197,430100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.25641025641025,9489.258458598983,6942.358808279253,2546.8996503197295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027839643652561197,0.0
2025-06-18,436000,440000,421500,428500,309314,-0.018327605956471982,432200.0,415850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.62650602409638,9094.149990259786,7372.717044675361,1721.4329455844254,415850.0,447511.1998974671,384188.8001025329,63322.3997949342,0.6997713295921537,257651.1,1.200514959959418,-0.018327605956471982,0.0
2025-06-19,431500,431500,420500,430500,145045,0.004667444574095736,434400.0,417525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.73214285714286,8840.499196087942,7666.273474957878,1174.225721130064,417525.0,448524.9575551492,386525.0424448508,61999.91511029843,0.7092744800846466,249749.25,0.5807625047923067,0.004667444574095736,0.4246767807096801
2025-06-20,433500,443500,424000,443000,336843,0.029036004645760727,437500.0,419725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.09442060085837,9538.174508960743,8040.653681758451,1497.520827202292,419725.0,451426.6934629848,388023.3065370152,63403.38692596962,0.8670939539424923,258548.9,1.3028212458068862,0.029036004645760727,0.433609703148433
2025-06-23,435500,440000,430500,433500,189400,-0.021444695259593693,434400.0,421700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.11111111111111,9218.254318089457,8276.173809024653,942.0805090648046,421700.0,451519.4567354941,391880.5432645059,59638.91347098816,0.6978573939939422,261960.65,0.7230093527405739,-0.021444695259593693,0.4396631498799533
