Date,Open,High,Low,Close,Volume,Change,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-05-19,193000,193000,190000,191000,378893,-0.014447884416924683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20,192800,194100,189500,189500,422756,-0.007853403141361293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.65811965809553,-23.931623931619107,-95.72649572647643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007853403141361293,0.0
2025-05-21,189500,190350,187400,188000,558502,-0.0079155672823219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-331.70185306936037,-85.48566975916737,-246.216183310193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0079155672823219,0.0
2025-05-22,187000,187000,181900,182400,982354,-0.029787234042553234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-940.7765518608794,-256.5438461795098,-684.2327056813697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029787234042553234,0.0
2025-05-23,182400,182500,179300,179900,829741,-0.013706140350877138,186160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1606.6809278159053,-526.5712625067889,-1080.1096653091163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013706140350877138,0.0
2025-05-26,180100,183000,179700,181900,623947,0.011117287381878782,184340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1950.546966779948,-811.3664033614207,-1139.1805634185273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011117287381878782,0.0
2025-05-27,180700,181900,180300,181900,502985,0.0,182820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2197.7292256061337,-1088.6389678103633,-1109.0902577957704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-28,182400,186300,182400,185900,611926,0.021990104452996206,182400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2047.2568731126084,-1280.3625488708124,-766.8943242417961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021990104452996206,0.0
2025-05-29,189600,193000,186300,191000,1093538,0.0274341043571813,184120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1499.1972593571409,-1324.1294909680782,-175.06776838906262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0274341043571813,0.0
2025-05-30,187400,187500,185300,185300,781444,-0.0298429319371728,185200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1507.4218097269768,-1360.7879547198581,-146.63385500711865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0298429319371728,0.0
2025-06-02,184600,185500,183100,184000,538182,-0.007015650296815945,185620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1600.3906533531845,-1408.7084944465234,-191.68215890666102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007015650296815945,0.0
2025-06-04,185100,186500,184100,186000,577325,0.010869565217391353,186440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1495.447261284222,-1426.0562478140632,-69.39101347015867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391353,0.0
2025-06-05,186000,193000,186000,189600,797915,0.019354838709677358,187180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1109.0050337511639,-1362.6460050014834,253.64097125031958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019354838709677358,0.0
2025-06-09,192900,198400,192300,197800,1665140,0.04324894514767941,188540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139.4676186326542,-1118.0103277277178,978.5427090950636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04324894514767941,0.0
2025-06-10,201000,201500,195800,197000,998951,-0.004044489383215333,190880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.84931506849315,557.9131780400639,-782.8256265741616,1340.7388046142255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004044489383215333,0.0
2025-06-11,199100,201500,199000,201000,649618,0.020304568527918843,194280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.41900647948164,1417.0244782475638,-342.85560560981656,1759.8800838573804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020304568527918843,0.0
2025-06-12,201500,204500,200500,201500,885521,0.0024875621890547706,197380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.90066225165563,2113.8549900540384,148.48651352295445,1965.3684765310838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024875621890547706,0.0
2025-06-13,199400,199800,196800,199000,933606,-0.012406947890818865,199260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.66824644549763,2436.2851062550617,606.046232069376,1830.2388741856857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012406947890818865,0.0
2025-06-16,198300,202000,196200,201500,500547,0.012562814070351758,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.59241706161137,2860.5675607572484,1056.9504978069506,1803.6170629502978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012562814070351758,0.0
2025-06-17,202500,208000,200500,205000,950447,0.017369727047146455,201600.0,190960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.43020594965675,3439.585807894182,1533.4775598243968,1906.108248069785,190960.0,206662.55091579576,175257.44908420424,31405.101831591513,0.9470611200463158,764166.9,1.2437688677695933,0.017369727047146455,0.0
2025-06-18,202500,207000,200500,206000,575644,0.004878048780487809,202600.0,191710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.95749440715883,3933.807103424304,2013.5434685443784,1920.2636348799256,191710.0,208792.81993237959,174627.18006762041,34165.63986475917,0.9182564721915134,774004.45,0.7437218222711769,0.004878048780487809,0.2963585235846088
2025-06-19,209500,211500,205500,207000,538891,0.004854368932038833,203700.0,192585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29976019184652,4355.959889341932,2482.026752703889,1873.9331366380425,192585.0,210936.7989939894,174233.2010060106,36703.59798797878,0.8927407881026033,779811.2,0.6910531677411148,0.004854368932038833,0.29305893809103867
2025-06-20,208000,210500,205500,210000,662635,0.01449275362318847,205900.0,193685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.98989898989899,4876.382044811995,2960.89781112551,1915.484233686485,193685.0,213461.67685351666,173908.32314648334,39553.353707033326,0.9124808257940159,785017.85,0.8441018252005352,0.01449275362318847,0.2911672646304016
2025-06-23,205500,206000,200500,201500,935001,-0.04047619047619044,205900.0,194640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.10377358490567,4550.486217390397,3278.8154923784873,1271.6707250119093,194640.0,213961.58868917575,175318.41131082425,38643.17737835151,0.6775216342288408,782650.2,1.1946601431904063,-0.04047619047619044,0.3102938321363401
2025-06-24,206500,208000,203000,206000,718116,0.022332506203474045,206100.0,195945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.12280701754386,4602.271694853349,3543.5067328734594,1058.7649619798894,195945.0,214588.52293340562,177301.47706659438,37287.04586681124,0.7696646989926804,777068.95,0.9241342097120211,0.022332506203474045,0.3075685486688978
2025-06-25,206500,221500,206000,217000,1789517,0.05339805825242716,208300.0,197700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.3882783882784,5467.889699192077,3928.383326137183,1539.5063730548945,197700.0,217357.38109665038,178042.61890334962,39314.76219330076,0.9909097479747345,835347.45,2.142242727861323,0.05339805825242716,0.34895293734800137
2025-06-26,214500,215000,208000,209500,814616,-0.03456221198156684,208800.0,199080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.008547008547,5485.477711717394,4239.802203253225,1245.675508464169,199080.0,217925.4769109195,180234.5230890805,37690.95382183901,0.7764589097228506,850929.0,0.9573254642866796,-0.03456221198156684,0.3809892997117192
2025-06-27,211000,211000,203000,205000,764378,-0.021479713603818618,207800.0,200035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.569343065693424,5077.770568120788,4407.3958762267375,670.3746918940506,200035.0,217982.67541024683,182087.32458975317,35895.35082049365,0.6383187484314898,858551.6,0.8903110774005896,-0.021479713603818618,0.38999222866034716
2025-06-30,204500,207000,203500,203500,492507,-0.007317073170731714,208200.0,200660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.85585585585586,4580.817443443986,4442.080189670187,138.73725377379924,200660.0,218147.60764234583,183172.39235765417,34975.21528469166,0.5812003579358376,828500.05,0.5944562103526728,-0.007317073170731714,0.383149219948297
2025-07-01,204000,214500,203500,210000,1059697,0.03194103194103204,209000.0,201895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.758620689655174,4657.782175467088,4485.220586829567,172.5615886375208,201895.0,218268.46698328218,185521.53301671782,32746.933966564364,0.7475040872002058,842412.7,1.2579309404998287,0.03194103194103204,0.3746148157466399
2025-07-02,215000,218000,210000,213500,1058819,0.016666666666666607,208300.0,203370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.83606557377049,4944.2043196394225,4577.017333391538,367.1869862478843,203370.0,218197.86849855792,188542.13150144208,29655.736997115833,0.8415865200377624,868444.55,1.2192131322604305,0.016666666666666607,0.372676146517394
2025-07-03,215000,217000,211500,214500,562758,0.004683840749414525,209300.0,204795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.02521008403362,5192.037004450918,4700.021267603414,492.01573684750383,204795.0,217981.19293846888,191608.80706153112,26372.38587693777,0.8679985589960134,867716.2,0.6485507588771536,0.004683840749414525,0.37263044089427855
2025-07-04,214500,216500,210000,210500,415693,-0.018648018648018683,210400.0,205840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.37704918032787,5007.95107939493,4761.607229961718,246.3438494332122,205840.0,217132.5499427953,194547.4500572047,22585.099885590607,0.7063307235126745,848605.1,0.4898544682326326,-0.018648018648018683,0.3808067360293527
2025-07-07,210000,210500,207000,208500,398058,-0.009501187648456089,211400.0,206375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94117647058823,4647.109387919249,4738.707661553224,-91.59827363397562,206375.0,217061.31687818834,195688.68312181166,21372.633756376687,0.599426211304722,785251.0,0.5069181701137598,-0.009501187648456089,0.35675400468054763
2025-07-08,207000,211500,205500,211000,499225,0.011990407673860837,211600.0,207075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.09836065573771,4510.870348866563,4693.140199015892,-182.2698501493287,207075.0,216981.2712725988,197168.7287274012,19812.54254519759,0.6981068301075433,760264.7,0.6566462970068189,0.011990407673860837,0.35716824518512336
2025-07-09,208500,209500,205500,209500,524731,-0.007109004739336511,210800.0,207500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.032520325203244,4233.066311445058,4601.125421501725,-368.0591100566671,207500.0,217031.1124882229,197968.8875117771,19062.22497644578,0.6049195465099818,754020.35,0.6959109260114796,-0.007109004739336511,0.35347981512811744
2025-07-10,210000,211500,205500,208000,719453,-0.007159904534606243,209500.0,207825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.333333333333336,3847.515383990045,4450.403413999389,-602.8880300093442,207825.0,216928.35392213106,198721.64607786894,18206.707844262128,0.509611842047276,745716.95,0.9647802695111061,-0.007159904534606243,0.35507002462221204
2025-07-11,209000,211500,207500,208000,592335,0.0,209000.0,208275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.310679611650485,3501.599239870149,4260.642579173542,-759.0433393033927,208275.0,216376.1695062146,200173.8304937854,16202.339012429176,0.48302714195838703,728653.4,0.8129173623563686,0.0,0.35118402700906337
2025-07-14,208500,218000,208000,217000,1241993,0.04326923076923084,210700.0,209050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.82142857142857,3908.6267709457898,4190.2394175279915,-281.6126465822017,209050.0,217384.45606471936,200715.54393528064,16668.912129438715,0.9769357435125913,765725.7,1.6219816051622664,0.04326923076923084,0.3787494084974184
2025-07-15,217000,217500,209500,211000,1111748,-0.027649769585253448,210700.0,209350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.11764705882353,3704.3477508945507,4093.0610842013034,-388.7133333067527,209350.0,217500.55697160438,201199.44302839562,16301.113943208766,0.6012200764774943,773790.75,1.4367553502028811,-0.027649769585253448,0.39115162177389906
2025-07-16,211000,211000,207500,207500,492782,-0.016587677725118488,210300.0,209425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.87234042553191,3222.883017225977,3919.0254708062384,-696.1424535802616,209425.0,217472.71952006806,201377.28047993194,16095.439040136116,0.38040090144793226,769647.65,0.6402696090867035,-0.016587677725118488,0.39624862909909264
2025-07-17,208500,212000,205500,210000,611349,0.012048192771084265,210700.0,209575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555555555556,3008.369245636917,3736.8942257723747,-728.5249801354576,209575.0,217543.85384349266,201606.14615650734,15937.707686985319,0.5266663191687849,773270.55,0.79060168527044,0.012048192771084265,0.39807791143577387
2025-07-18,210000,212500,208500,210500,317353,0.0023809523809523725,211200.0,209600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.95454545454546,2845.9055300541804,3558.6964866287362,-712.7909565745558,209600.0,217577.60021956215,201622.39978043785,15955.20043912431,0.5564079406857856,756006.45,0.41977551911098115,0.0023809523809523725,0.3949490478161364
2025-07-21,209500,210500,208000,209000,460835,-0.0071258907363420665,209600.0,209975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.717948717948715,2566.5290516910027,3360.2629996411897,-793.733947950187,209975.0,216997.33279578353,202952.66720421647,14044.665591567056,0.4305786247708547,732298.15,0.6292996916624738,-0.0071258907363420665,0.3658247039887082
2025-07-22,209000,209500,204500,206500,441603,-0.011961722488038284,208700.0,210000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.78947368421053,2118.9659526692703,3112.003590246806,-993.0376375775359,210000.0,216966.08324594775,203033.91675405225,13932.166491895507,0.24878278966620065,718472.5,0.6146414789710114,-0.011961722488038284,0.3608621061298074
2025-07-23,213000,223000,213000,222000,2832242,0.07506053268765123,211600.0,210250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14285714285714,2980.6305793312204,3085.7289880636895,-105.09840873246912,210250.0,218512.1521345674,201987.8478654326,16524.304269134824,1.2110738103477856,770608.75,3.675330704459299,0.07506053268765123,0.4081776689636626
2025-07-24,221000,225500,214500,217500,1417925,-0.020270270270270285,213100.0,210650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.60377358490565,3262.782288774819,3121.139648205916,141.64264056890306,210650.0,219512.10144972755,201787.89855027245,17724.202899455093,0.8864771825767412,800774.2,1.7706926621761792,-0.020270270270270285,0.3943743917596833
2025-07-25,215000,221000,214000,216500,665815,-0.0045977011494252595,214300.0,211225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.692307692307686,3366.886536472535,3170.2890258592397,196.59751061329553,211225.0,220035.72910538176,202414.27089461824,17621.45821076352,0.799350935484888,795846.05,0.8366128097262027,-0.0045977011494252595,0.3854026791479685
2025-07-28,221500,222500,216000,218500,692799,0.009237875288683695,216200.0,211975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.28155339805825,3569.624775706092,3250.1561758286107,319.4685998774812,211975.0,220567.98979891228,203382.01020108772,17185.979597824567,0.8796699491500537,805860.65,0.8597007435466665,0.009237875288683695,0.38399912706253264
