,Open,High,Low,Close,Volume,Adj Close,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-05-19,21786.330078125,21786.330078125,21496.689453125,21523.830078125,3401200,21523.830078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20,21631.609375,21746.560546875,21517.099609375,21526.029296875,2908900,21526.029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17543625356120174,0.03508725071224035,0.1403490028489614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010217599479345196,0.0
2025-05-21,21603.580078125,21879.240234375,21603.580078125,21803.91015625,3078500,21803.91015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.478021117418393,4.523674024053471,17.954347093364923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012909062583843056,0.0
2025-05-22,21733.8203125,21733.8203125,21585.310546875,21670.9609375,3137400,21670.9609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.08976079859349,9.436891378961475,19.65286941963201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0060974943391927106,0.0
2025-05-23,21766.240234375,21798.880859375,21559.779296875,21652.240234375,3065000,21652.240234375,21635.394140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.44500205679287,14.038513514527754,18.40648854226512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008638612371177912,0.0
2025-05-26,21577.640625,21688.44921875,21536.5703125,21536.5703125,3105400,21536.5703125,21637.9421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.476778482086957,16.326166508039595,9.150611974047361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005342168783596057,0.0
2025-05-27,21491.650390625,21558.470703125,21310.0,21336.5390625,3512400,21336.5390625,21600.044140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77010156763572,13.814953519958822,-10.044851952323102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009287980727548772,0.0
2025-05-28,21539.150390625,21634.369140625,21305.73046875,21357.720703125,3647300,21357.720703125,21510.80625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.589814729362843,8.73399987009449,-20.323814599457332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009927402266578511,0.0
2025-05-29,21531.2890625,21605.259765625,21347.30078125,21347.30078125,5081700,21347.30078125,21446.07421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.323078362569504,2.1225842235616907,-26.445662586131196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004878761184228253,0.0
2025-06-02,21253.970703125,21256.099609375,20940.98046875,21002.7109375,3805400,21002.7109375,21316.168359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.510744489871286,-10.604081519124904,-50.90666297074638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016142080316433494,0.0
