,Open,High,Low,Close,Volume,Adj Close,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-05-12,724.469970703125,727.5599975585938,719.22998046875,725.4000244140625,1016100,725.4000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-13,731.1099853515625,735.8499755859375,730.760009765625,731.8800048828125,1200,731.8800048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5169215188745966,0.10338430377491932,0.4135372150996773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008932975255941278,0.0
2025-05-14,732.2000122070312,739.0499877929688,726.510009765625,739.0499877929688,1000,739.0499877929688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4879906160239216,0.3803055662247198,1.1076850497992017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009796664565667745,0.0
2025-05-15,738.1500244140625,738.280029296875,732.5900268554688,733.22998046875,1100,733.22998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7675684911631606,0.657758151212408,1.1098103399507526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007874984669980267,0.0
2025-05-16,734.3800048828125,734.3800048828125,722.989990234375,725.0700073242188,1100,725.0700073242188,730.9260009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3155297266382604,0.7893124662975785,0.526217260340682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011128804552310578,0.0
2025-05-19,721.27001953125,721.3099975585938,710.469970703125,713.75,1300,713.75,728.59599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04335598239595129,0.6401211695172531,-0.5967651871213018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015612295654034658,0.0
2025-05-20,719.3599853515625,722.1699829101562,715.1199951171875,715.5499877929688,1000,715.5499877929688,725.3299926757812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8102666540515884,0.35004360480348473,-1.160310258855073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025218743158932355,0.0
2025-05-21,720.6400146484375,726.6799926757812,719.9600219726562,723.6199951171875,800,723.6199951171875,722.243994140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8260642418827047,0.11482203546624686,-0.9408862773489515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011278048301153198,0.0
2025-05-22,720.9600219726562,720.9600219726562,714.7100219726562,717.6699829101562,1100,717.6699829101562,719.1319946289062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3036722802955865,-0.16887682768611983,-1.1347954526094666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008222564670932964,0.0
2025-05-23,720.5,720.5,713.219970703125,715.97998046875,1000,715.97998046875,717.3139892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7978249577934093,-0.4946664537075778,-1.3031585040858316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002354846212953343,0.0
2025-05-26,718.47998046875,726.9299926757812,716.8599853515625,725.27001953125,800,725.27001953125,719.6179931640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4234078430661157,-0.6804147315792854,-0.7429931114868302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012975277683627162,0.0
2025-05-27,727.0,727.1599731445312,723.6599731445312,727.1099853515625,800,727.1099853515625,721.9299926757812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.967062028561827,-0.7377441909757938,-0.2293178375860332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025369390306546613,0.0
2025-05-28,731.0599975585938,733.47998046875,727.5999755859375,728.7899780273438,1000,728.7899780273438,722.9639892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46448897436016523,-0.6830931476526682,0.21860417329250292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002310506951666902,0.0
2025-05-29,733.219970703125,736.2899780273438,731.6400146484375,736.2899780273438,900,736.2899780273438,726.68798828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5328487629700476,-0.439904765528125,0.9727535284981725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010291030648226895,0.0
2025-05-30,735.260009765625,737.4299926757812,732.5499877929688,734.3499755859375,900,734.3499755859375,730.3619873046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.68539932257224,1.1534083480257777,-0.12124214281734447,1.2746504908431222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002634834778824313,0.0
2025-06-02,735.1400146484375,741.4099731445312,733.969970703125,740.2899780273438,800,740.2899780273438,733.3659790039062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.37928552075875,2.100303849044508,0.323067055555026,1.777236793489482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008088789594725254,0.0
2025-06-04,749.1300048828125,752.75,747.3499755859375,750.2100219726562,900,750.2100219726562,737.985986328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.89571683081987,3.6095809939240553,0.9803698432288319,2.629211150695223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013400213753732793,0.0
2025-06-05,751.5900268554688,761.1699829101562,750.1699829101562,756.22998046875,900,756.22998046875,743.4739868164063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.17652945292573,5.231152870724031,1.830526448727872,3.4006264219961593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008024364271040252,0.0
2025-06-09,759.27001953125,764.9199829101562,757.2899780273438,764.2100219726562,1100,764.2100219726562,749.0579956054687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.17839384310041,7.078585397067286,2.8801382383957552,4.198447158671531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010552400341176327,0.0
2025-06-10,767.9099731445312,771.2000122070312,761.3599853515625,771.2000122070312,1400,771.2000122070312,756.4280029296875,733.7574951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.49509034169628,9.002942461792827,4.10469908307517,4.898243378717657,733.7574951171875,765.8163260782442,701.6986641561309,64.11766192211326,1.0839657274967152,51760.0,0.02704791344667697,0.009146687472550763,0.0
2025-06-11,775.4299926757812,787.0599975585938,774.8400268554688,786.2899780273438,1600,786.2899780273438,765.6280029296875,736.8019927978515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.34369912323939,11.611789943049416,5.60611725507002,6.005672687979397,736.8019927978515,776.235711134752,697.368274460951,78.86743667380097,1.1274831199860578,1035.0,1.5458937198067633,0.019566864083842228,0.1483562654205262
2025-06-12,786.27001953125,793.2000122070312,784.9600219726562,789.4500122070312,1300,789.4500122070312,773.4760009765625,739.6804931640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.72807234877129,13.775513175541278,7.239996439164272,6.535516736377006,739.6804931640625,785.4906480240577,693.8703383040672,91.62030971999047,1.0432149181220827,1040.0,1.25,0.004018917025516933,0.14724542242070743
2025-06-13,792.6799926757812,792.6799926757812,761.4199829101562,768.8599853515625,1100,768.8599853515625,776.002001953125,741.1709930419922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.69003742482413,13.67124276038453,8.526245703408325,5.144997056976205,741.1709930419922,788.7985443320966,693.5434417518878,95.25510258020881,0.7906825100122683,1045.0,1.0526315789473684,-0.026081482724797378,0.17951521053828065
2025-06-16,767.6400146484375,777.6799926757812,763.8099975585938,777.260009765625,1100,777.260009765625,778.6119995117188,743.3724945068359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.8132305099766,14.103839194527154,9.641764401632091,4.462074792895063,743.3724945068359,793.4613577976353,693.2836312160365,100.17772658159879,0.8382739498595283,1045.0,1.0526315789473684,0.01092529793993835,0.17814182927221653
2025-06-17,780.0800170898438,785.760009765625,766.5599975585938,775.6500244140625,1100,775.6500244140625,779.502001953125,745.9014953613281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.53212417859922,14.153608632610712,10.544133247827816,3.609475384782897,745.9014953613281,797.1925914713229,694.6103992513333,102.58219221998957,0.7899970102886774,1045.0,1.0526315789473684,-0.002071360074279327,0.1714011738360731
2025-06-18,772.5999755859375,781.3499755859375,772.5999755859375,779.72998046875,1000,779.72998046875,778.1900024414062,749.2004943847656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.07531337220064,14.356773676695752,11.306661333601404,3.050112343094348,749.2004943847656,800.2714840391944,698.1295047303369,102.14197930885757,0.7988926422855896,1030.0,0.970873786407767,0.0052600476068696,0.15595793303293176
2025-06-19,783.2899780273438,783.2999877929688,776.2100219726562,782.510009765625,1103700,782.510009765625,776.802001953125,752.5484954833985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.33333313387216,14.574107331194568,11.960150533120038,2.613956798074531,752.5484954833985,803.1077955685718,701.9891953982252,101.11860017034655,0.7963007224355665,56165.0,19.65102822042197,0.00356537438153115,0.15582839748282248
2025-06-20,783.6300048828125,791.530029296875,780.6500244140625,791.530029296875,1100,791.530029296875,781.3360107421875,755.9439971923828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.68083861956413,15.297842010788372,12.627688828653705,2.6701531821346673,755.9439971923828,807.4359825209884,704.4520118637771,102.98397065721133,0.8455492333157171,56180.0,0.019579921680313278,0.011527034055387464,0.15597386731066068
2025-06-23,779.6699829101562,784.7899780273438,772.9099731445312,784.7899780273438,1000,784.7899780273438,782.8420043945313,759.2999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.28283889769467,15.152868316481317,13.132724726219227,2.020143590262091,759.2999969482422,809.0069325671691,709.5930613293153,99.41387123785375,0.7564026605305366,56175.0,0.017801513128615932,-0.00851521865256144,0.1562946326506459
2025-06-24,796.0599975585938,801.3400268554688,794.8699951171875,800.9299926757812,1100,800.9299926757812,787.897998046875,763.5474975585937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.58215583824364,16.15412521379153,13.737004823733688,2.4171203900578426,763.5474975585937,812.1745635950855,714.9204315221019,97.25413207298357,0.884379504708815,56180.0,0.019579921680313278,0.020566030530878132,0.16390139635061868
2025-06-25,802.9199829101562,803.9299926757812,793.030029296875,798.2100219726562,1200,798.2100219726562,791.5940063476562,767.1944976806641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.55945496055635,16.537515430935855,14.297106945174123,2.2404084857617317,767.1944976806641,814.6611018867492,719.727893474579,94.93320841217019,0.8267089020867158,56200.0,0.021352313167259787,-0.003396015541930253,0.16452779321004513
2025-06-26,799.2100219726562,799.2100219726562,779.719970703125,787.9500122070312,900,787.9500122070312,792.6820068359375,770.2364990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.724471660354176,15.830968349891577,14.603879226117616,1.2270891237739612,770.2364990234375,814.5822001899838,725.8907978568913,88.69140233309258,0.6997207476435904,56205.0,0.016012810248198558,-0.012853772169220457,0.17606816885523013
2025-06-27,789.9299926757812,790.6699829101562,778.5999755859375,781.5599975585938,900,781.5599975585938,790.6880004882812,772.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.61163528243665,14.587251168002695,14.600553614494633,-0.013302446491938014,772.875,812.9072094663642,732.8427905336358,80.06441893272836,0.6084751213373596,56200.0,0.01601423487544484,-0.008109670092572463,0.18126905081020753
2025-06-30,783.530029296875,784.6500244140625,778.5800170898438,781.5,800,781.5,790.0300048828125,775.1355010986329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.811275299430655,13.441806263922672,14.368804144380242,-0.92699788045757,775.1355010986329,811.3976286903675,738.8733735068982,72.52425518346922,0.5877568323205483,56195.0,0.014236142005516504,-7.676641432674547e-05,0.1798962641559124
2025-07-01,783.6500244140625,788.3800048828125,783.2899780273438,783.6699829101562,1000,783.6699829101562,786.5780029296875,777.6015014648438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.608164122889846,12.564298992716544,14.007903114047503,-1.4436041213309583,777.6015014648438,808.4959879269528,746.7070150027347,61.788972924218115,0.5982130169519964,56200.0,0.017793594306049824,0.0027766895843330808,0.17865134518586936
2025-07-02,784.72998046875,787.1099853515625,769.9099731445312,782.1699829101562,900,782.1699829101562,783.3699951171875,779.6955017089844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.06315014001239,11.613952281740694,13.529112947586142,-1.9151606658454483,779.6955017089844,805.1379182045581,754.2530852134106,50.884832991147505,0.5486290522275571,56205.0,0.016012810248198558,-0.0019140710154926799,0.1786352225735807
2025-07-03,785.77001953125,793.6099853515625,783.530029296875,793.3300170898438,1100,793.3300170898438,784.44599609375,781.8515014648438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.73564080228468,11.627285052070988,13.148747368483113,-1.5214623164121246,781.8515014648438,803.8481205439649,759.8548823857226,43.99323815824232,0.7609154521346222,56215.0,0.019567731032642532,0.014268042015835647,0.17934239173441735
2025-07-04,792.6500244140625,793.77001953125,775.5800170898438,775.7999877929688,1100,775.7999877929688,783.293994140625,782.8300018310547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.20788820299467,10.106819386316033,12.540361772049698,-2.4335423857336647,782.8300018310547,801.5202901173386,764.1397135447708,37.38057657256786,0.3119340394744959,56225.0,0.01956425077812361,-0.022096767951854446,0.19866627854030033
2025-07-07,774.1900024414062,779.97998046875,771.4600219726562,778.4600219726562,1400,778.4600219726562,782.6859985351563,783.5425018310547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.50734535787134,9.012590387465366,11.834807495132832,-2.8222171076674663,783.5425018310547,800.2224148126625,766.8625888494469,33.3598259632156,0.347646691441454,56240.0,0.024893314366998577,0.003428762853238565,0.19588088696064934
2025-07-08,779.280029296875,784.3699951171875,775.5700073242188,784.239990234375,1200,784.239990234375,782.8,784.1945007324218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.37593632958801,8.5136609717797,11.170578190462207,-2.6569172186825067,784.1945007324218,799.8297510524519,768.5592504123917,31.270500640060163,0.5014547097415112,56230.0,0.02134092121643251,0.007424874879344401,0.19502420506007956
2025-07-09,786.3300170898438,790.3599853515625,783.47998046875,790.3599853515625,900,790.3599853515625,784.4380004882812,784.3980010986328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9948935535773,8.513944818163054,10.639251516002378,-2.1253066978393242,784.3980010986328,800.2524969061275,768.5435052911381,31.708991614989372,0.688021881151294,56195.0,0.016015659756206068,0.0078037274219573405,0.18427308160008218
2025-07-10,794.6400146484375,798.72998046875,792.0499877929688,797.7000122070312,905100,797.7000122070312,785.3119995117188,784.8105010986328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.194560755401476,9.002671400601457,10.311935492922196,-1.3092640923207384,784.8105010986328,801.6190295448863,768.0019726523793,33.61705689250698,0.8834217596598434,101385.0,8.9273561177689,0.00928694138305075,0.18660865236253085
2025-07-11,799.9600219726562,805.9000244140625,798.8300170898438,800.469970703125,1000,800.469970703125,790.24599609375,786.391000366211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.466515375118895,9.503947646922825,10.150337923722322,-0.6463902767994973,786.391000366211,802.8248675954268,769.9571331369951,32.86773445843164,0.9283523208643147,101380.0,0.009863878477017163,0.0034724313071401447,0.1578670340085606
2025-07-14,802.72998046875,803.0999755859375,795.5700073242188,799.3699951171875,900,799.3699951171875,794.4279907226562,787.4964996337891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.99432851489247,9.700631010867141,10.060396541151288,-0.3597655302841467,787.4964996337891,804.3142766024497,770.6787226651285,33.63555393732122,0.8530043092329918,101370.0,0.008878366380585973,-0.0013741622124453512,0.15471544472445606
2025-07-15,800.239990234375,812.9099731445312,798.8300170898438,812.8800048828125,800,812.8800048828125,800.1559936523438,789.3579986572265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.302194017797255,10.821900738726754,10.212697380666382,0.6092033580603715,789.3579986572265,808.7061034011111,770.0098939133419,38.69620948776924,1.107863316248322,101355.0,0.007893049183562725,0.016900821707280134,0.16340346677798628
2025-07-16,810.0900268554688,813.1900024414062,805.1300048828125,812.22998046875,900,812.22998046875,804.5299926757813,790.9829986572265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.41780064290737,11.525208113691747,10.475199527271455,1.050008586420292,790.9829986572265,812.2866915140534,769.6793058003997,42.607385713653684,0.998668985565452,101350.0,0.008880118401578688,-0.0007996560502877559,0.16341110427788355
