,Open,High,Low,Close,Volume,Adj Close,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-05-19,18937.419921875,19227.220703125,18937.419921875,19215.4609375,13080030000,19215.4609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20,19132.060546875,19186.689453125,19015.630859375,19142.7109375,9047100000,19142.7109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.803418803421664,-1.1606837606843328,-4.642735042737331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00378601378528598,0.0
2025-05-21,19002.939453125,19241.41015625,18799.19921875,18872.640625,11112460000,18872.640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.82819158327038,-7.294185325201543,-24.53400625806884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01410825840612473,0.0
2025-05-22,18888.05078125,19061.109375,18840.33984375,18925.740234375,8289710000,18925.740234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.619390117812145,-15.359226283723665,-32.26016383408848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028135760347527405,0.0
2025-05-23,18622.380859375,18841.51953125,18599.689453125,18737.2109375,8730370000,18737.2109375,18978.752734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.48811475892217,-27.18500397876337,-47.303110780158796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009961528296397737,0.0
2025-05-27,19014.439453125,19210.94921875,18961.689453125,19199.16015625,93974540000,19199.16015625,18975.492578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.839592514672404,-33.31592168594518,-24.523670828727226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024654107822710714,0.0
2025-05-28,19232.619140625,19276.830078125,19084.380859375,19100.939453125,8087530000,19100.939453125,18967.13828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.97200761516797,-37.04713887178974,-14.924868743378227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00511588539944674,0.0
2025-05-29,19389.390625,19389.390625,19091.5390625,19175.869140625,11016850000,19175.869140625,19027.783984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.80532633931216,-37.79877636529422,-3.006549974017936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003922827339664758,0.0
2025-05-30,19131.220703125,19157.779296875,18847.740234375,19113.76953125,9042260000,19113.76953125,19065.38984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.54529900678244,-37.548080893591866,1.002781886809423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032384247576783265,0.0
2025-06-02,19063.060546875,19252.7109375,18985.30078125,19242.609375,7779940000,19242.609375,19166.46953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.513377817402215,-34.541140278353936,12.02776246095172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006740682079448224,0.0
2025-06-03,19288.66015625,19459.279296875,19224.69921875,19398.9609375,7990230000,19398.9609375,19206.4296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2093446565268096,-27.391043291377787,28.600387947904597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008125278617521214,0.0
2025-06-04,19434.939453125,19493.44921875,19359.08984375,19460.490234375,7695660000,19460.490234375,19278.33984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.690061506113125,-16.974822331879608,41.66488383799273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031717831214381764,0.0
2025-06-05,19518.19921875,19610.509765625,19226.220703125,19298.44921875,8782360000,19298.44921875,19302.855859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.878917489335436,-7.604074367636599,37.482991856972035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008326666680717576,0.0
2025-06-06,19526.990234375,19593.1796875,19464.83984375,19529.94921875,7291590000,19529.94921875,19386.091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.07099647916766,4.330939801724254,47.740056677443405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011995782530291654,0.0
2025-06-09,19573.140625,19637.560546875,19531.099609375,19591.240234375,9538700000,19591.240234375,19455.81796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.01927528527591,73.75386307114968,18.21552445560934,55.53833861554034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003138309011380125,0.0
2025-06-10,19620.109375,19730.380859375,19539.08984375,19714.990234375,11221560000,19714.990234375,19519.023828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.40734192297872,99.77315897004155,34.52705135849578,65.24610761154577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006316598567499998,0.0
2025-06-11,19779.359375,19800.4609375,19551.349609375,19615.880859375,10214190000,19615.880859375,19550.101953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.92891713814157,111.11547018461351,49.84473512371933,61.27073506089418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005027107486322402,0.0
2025-06-12,19578.869140625,19690.609375,19553.560546875,19662.490234375,16308730000,19662.490234375,19622.91015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.82585920531494,122.45374996600731,64.36653809217694,58.08721187383037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002376104103309906,0.0
2025-06-13,19450.9296875,19591.869140625,19367.419921875,19406.830078125,9001850000,19406.830078125,19598.286328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.54294860103047,109.54699089198766,73.40262865213909,36.144362239848576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013002430170469537,0.0
2025-06-16,19550.75,19733.310546875,19550.75,19701.2109375,9619130000,19701.2109375,19620.28046875,19305.33017578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.52279805393758,121.66983235516818,83.0560693927449,38.61376296242328,19305.33017578125,19871.566895642714,18739.09345591979,1132.4734397229258,0.8495717849378621,13891239500.0,0.6924601652717888,0.015168930638848721,0.0
2025-06-17,19627.080078125,19666.560546875,19485.439453125,19521.08984375,8519930000,19521.08984375,19581.500390625,19320.61162109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.83860273185773,115.41260001315459,89.52737551682684,25.88522449632775,19320.61162109375,19893.098239973628,18748.125002213874,1144.9732377597538,0.6750942432929139,13663234500.0,0.6235661109380799,-0.009142640740278152,0.15725894123588652
2025-06-18,19526.919921875,19660.76953125,19489.560546875,19546.26953125,7818790000,19546.26953125,19567.578125,19340.78955078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.80692796410772,111.2036027364993,93.86262096076133,17.340981775737973,19340.78955078125,19915.318973608395,18766.260127954105,1149.05884565429,0.6788245930535254,13601819000.0,0.5748341453448248,0.0012898709908895079,0.1563096711565669
2025-06-20,19639.41015625,19696.109375,19380.580078125,19447.41015625,9969140000,19447.41015625,19524.562109375,19369.52802734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.66498801883711,98.75245982474371,94.84058873355781,3.911871091185901,19369.52802734375,19901.37403001442,18837.68202467308,1063.6920053413414,0.573218684088164,13544653000.0,0.7360203321561652,-0.00505771062053284,0.14770293195393355
2025-06-23,19427.009765625,19643.69921875,19334.98046875,19630.970703125,9088000000,19630.970703125,19569.390234375,19404.78955078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.80738479932053,102.51491330756107,96.37545364835847,6.1394596592026005,19404.78955078125,19905.341451865093,18904.237649697407,1001.1038021676868,0.7259317683680034,13584567500.0,0.6689944306287263,0.009438817066138139,0.15030860358039133
2025-06-24,19809.619140625,19946.720703125,19795.2890625,19912.529296875,8330090000,19912.529296875,19611.65390625,19463.55546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.19790190910128,126.75495797862459,102.4513545144117,24.303603464212884,19463.55546875,19906.79539653825,19020.31554096175,886.479855576501,1.0064681676640235,13564553500.0,0.614107202275401,0.01434257113455839,0.14968448704855655
2025-06-25,20013.94921875,20052.779296875,19918.080078125,19973.55078125,8256120000,19973.55078125,19702.14609375,19502.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.18878094094436,149.16975574252137,111.79503476003364,37.37472098248773,19502.275,19982.055444310427,19022.494555689576,959.5608886208502,0.9911369219385867,9278632500.0,0.8897992241852449,0.0030644768158396563,0.1262061851764527
2025-06-26,20062.189453125,20187.150390625,19982.48046875,20167.91015625,8383380000,20167.91015625,19826.47421875,19555.62353515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.34339800607609,180.53571831261434,125.5431714705498,54.99254684206454,19555.62353515625,20082.47668977227,19028.77038054023,1053.7063092320386,1.0810790119875888,9293425000.0,0.9020764680405771,0.009730837402353698,0.12609262460220105
2025-06-27,20217.259765625,20311.509765625,20095.05078125,20273.4609375,10951070000,20273.4609375,19991.684375,19610.503125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.48601158853889,211.47280865029097,142.72909890649805,68.74370974379292,19610.503125,20196.177620445258,19024.82862955474,1171.3489908905176,1.065978045531828,9290136000.0,1.1787846808701186,0.005233600330041721,0.126339736665636
2025-06-30,20360.150390625,20418.310546875,20266.359375,20369.73046875,8220420000,20369.73046875,20139.436328125,19673.301171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.02477884047207,240.98094393023712,162.37946791124588,78.60147601899124,19673.301171875,20302.440838727263,19044.161505022734,1258.2793337045296,1.0534774975795893,9249044000.0,0.8887859112790468,0.004748549423642334,0.12442904325581815
2025-07-01,20290.609375,20339.05078125,20105.41015625,20202.890625,8631710000,20202.890625,20197.50859375,19721.315234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.677398002447624,248.04447042956235,179.5124684149092,68.53200201465316,19721.315234375,20358.577798281443,19084.052670468558,1274.5251278128853,0.8778469173466246,9291632500.0,0.9289766895106969,-0.00819057689575009,0.1299836469419586
2025-07-02,20184.369140625,20397.220703125,20181.740234375,20393.130859375,8378750000,20393.130859375,20281.424609375,19771.02373046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.82511009900848,265.92771392841314,196.79551751761,69.13219641080315,19771.02373046875,20455.743762774884,19086.303698162617,1369.4400646122667,0.9542784638642018,9311058500.0,0.8998708363823512,0.00941648588344024,0.13080697157906299
2025-07-03,20497.66015625,20624.509765625,20480.220703125,20601.099609375,6177910000,20601.099609375,20368.0625,19828.05419921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.04230601125712,293.49838659642046,216.1360913333721,77.36229526304837,19828.05419921875,20589.568294575063,19066.540103862437,1523.0281907126264,1.0075713075241506,9235171000.0,0.6689545867640133,0.010197980458914957,0.13360879871208442
2025-07-07,20490.55078125,20511.8203125,20323.01953125,20412.51953125,8345710000,20412.51953125,20395.87421875,19883.75771484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.10801870954944,296.71120497196534,232.25111406109076,64.46009091087458,19883.75771484375,20645.141954754265,19122.373474933233,1522.768479821032,0.8472371692828256,9213338500.0,0.9058290868179868,-0.009153884098457632,0.13455840367698624
2025-07-08,20466.9296875,20480.890625,20377.359375,20418.4609375,8437480000,20418.4609375,20405.6203125,19928.18330078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.05719185963035,296.3210044260559,245.0650921340838,51.255912291972066,19928.18330078125,20706.15065829124,19150.215943271258,1555.9347150199828,0.8151016761730729,9270633000.0,0.9101298692333091,0.000291066776000104,0.13034863543850247
