Date,Open,High,Low,Close,Volume,Change,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-05-12,419500,422000,399000,404500,258468,-0.020581113801452777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-13,392500,410500,386000,409500,273519,0.012360939431396822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.86039886041544,79.77207977208309,319.08831908833236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012360939431396822,0.0
2025-05-14,410000,418000,407000,416000,131113,0.015873015873015817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.3309632226592,308.8838564621983,916.4471067604609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015817,0.0
2025-05-15,413500,417000,405000,416500,124638,0.0012019230769231282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898.7727904213825,626.8616432540352,1271.9111471673473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012019230769231282,0.0
2025-05-16,420000,431500,417500,419500,202435,0.007202881152460927,413200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2644.0759565693443,1030.3045059170972,1613.771450652247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007202881152460927,0.0
2025-05-19,415000,423500,412500,423500,119043,0.009535160905840279,417000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3516.9593379494618,1527.6354723235702,1989.3238656258916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009535160905840279,0.0
2025-05-20,417500,418500,395500,397000,303082,-0.06257378984651707,414500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2046.8029064045404,1631.4689591397641,415.33394726477627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06257378984651707,0.0
2025-05-21,398000,414000,398000,399000,160850,0.005037783375314797,411100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.18971466535,1511.4131102448814,-480.22339557953137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005037783375314797,0.0
2025-05-22,398500,399500,388000,394000,121165,-0.01253132832080206,406600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-175.13047504104907,1174.1043931876955,-1349.2348682287445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01253132832080206,0.0
2025-05-23,394000,395000,385000,389000,119495,-0.012690355329949221,400500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1517.117740764923,635.8599663971718,-2152.9777071620947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012690355329949221,0.0
2025-05-26,389000,412500,385000,412500,208113,0.06041131105398456,398300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-676.599299485737,373.36811322059003,-1049.967412706327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06041131105398456,0.0
2025-05-27,412000,416000,406500,412000,124096,-0.00121212121212122,401300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.248961737321224,288.6446982290078,-338.89365996632904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00121212121212122,0.0
2025-05-28,413500,425500,395500,397500,219723,-0.03519417475728159,401000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-715.6411590941134,87.78752676438359,-803.4286858584969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03519417475728159,0.0
2025-05-29,402500,416000,400500,405500,230902,0.020125786163522008,403300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-590.627739255724,-47.89552643963793,-542.7322128160861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020125786163522008,0.0
2025-05-30,404500,414500,399000,405500,184038,0.0,406600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.48076923076923,-485.9519517555018,-135.5068115028107,-350.4451402526911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,405500,428500,404500,428000,313351,0.055487053020961685,409700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.61316872427984,1396.4687017190736,170.88829114156613,1225.5804105775073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055487053020961685,0.0
2025-06-04,423000,429500,410000,428000,252967,0.0,412900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.21739130434782,2855.385524792131,707.7877378716792,2147.5977869204517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-05,447000,456500,418500,425000,397155,-0.007009345794392496,418400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.617021276595736,3726.5552804784966,1311.5412463930427,2415.014034085454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007009345794392496,0.0
2025-06-09,419500,429500,409500,418000,289254,-0.016470588235294126,420900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.382716049382715,3808.223262506479,1810.8776496157302,1997.3456128907487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016470588235294126,0.0
2025-06-10,417500,427500,411000,427000,332695,0.021531100478468845,425200.0,411375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.38339920948616,4546.758310961421,2358.0537818848684,2188.7045290765523,411375.0,435495.03971367946,387254.96028632054,48240.07942735893,0.8239007933958404,218305.1,1.5239909649385195,0.021531100478468845,0.0
2025-06-11,428000,428000,416000,418000,252616,-0.021077283372365363,423200.0,412050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.633027522935784,4355.619009198621,2757.566827347619,1598.052181851002,412050.0,436115.48084749305,387984.51915250695,48130.961694986094,0.6236210495378438,218012.5,1.158722550312482,-0.021077283372365363,0.43595435506243685
2025-06-12,417000,428000,416500,419500,287057,0.0035885167464115852,421500.0,412550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.44700460829493,4275.887430789589,3061.230948036013,1214.6564827535763,412550.0,436807.1747389466,388292.8252610534,48514.34947789321,0.6432565843878186,218689.4,1.3126242058371371,0.0035885167464115852,0.4342982146746565
2025-06-13,423500,442000,421000,427500,343710,0.019070321811680557,422000.0,413125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.02242152466367,4802.868246215105,3409.5584076718314,1393.3098385432731,413125.0,438255.9727124456,387994.0272875544,50261.94542489119,0.7860016634549326,229319.25,1.4988275079392595,0.019070321811680557,0.4358411655324527
2025-06-16,428000,450000,427500,449000,269938,0.05029239766081872,428200.0,414750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.4375,6876.111127289652,4102.868951595396,2773.2421756942567,414750.0,444566.1030317512,384933.8969682488,59632.20606350235,1.0743540657128643,236584.25,1.1409804329747226,0.05029239766081872,0.4686631727888685
2025-06-17,458000,458000,429500,436500,433501,-0.027839643652561197,430100.0,415600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.25641025641025,7424.935479957319,4767.282257267781,2657.653222689539,415600.0,446917.7266097014,384282.2733902986,62635.453219402814,0.833676838368045,248137.55,1.747018941711966,-0.027839643652561197,0.48197948002488733
2025-06-18,436000,440000,421500,428500,309314,-0.018327605956471982,432200.0,415850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.62650602409638,7132.134782133333,5240.252762240892,1891.8820198924413,415850.0,447511.1998974671,384188.8001025329,63322.3997949342,0.6997713295921537,257651.1,1.200514959959418,-0.018327605956471982,0.48665205212498275
2025-06-19,431500,431500,420500,430500,145045,0.004667444574095736,434400.0,417525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.73214285714286,6980.998796292464,5588.401969051207,1392.5968272412574,417525.0,448524.9575551492,386525.0424448508,61999.91511029843,0.7092744800846466,249749.25,0.5807625047923067,0.004667444574095736,0.4246767807096801
2025-06-20,433500,443500,424000,443000,336843,0.029036004645760727,437500.0,419725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.09442060085837,7780.182866687304,6026.758148578427,1753.4247181088776,419725.0,451426.6934629848,388023.3065370152,63403.38692596962,0.8670939539424923,258548.9,1.3028212458068862,0.029036004645760727,0.433609703148433
2025-06-23,435500,440000,430500,433500,189400,-0.021444695259593693,434400.0,421700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.11111111111111,7559.826421934704,6333.371803249683,1226.4546186850212,421700.0,451519.456735494,391880.543264506,59638.913470988045,0.6978573939939425,261960.65,0.7230093527405739,-0.021444695259593693,0.4396631498799533
2025-06-24,437000,474000,434500,463500,527930,0.0692041522491349,439800.0,425425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.29588014981273,9694.193008844391,7005.536044368625,2688.6569644757665,425425.0,456626.00369505683,394223.99630494317,62402.007390113664,1.110156653486633,282382.4,1.8695570262169312,0.0692041522491349,0.4889362317448729
