Date,Open,High,Low,Close,Volume,Change,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-05-20,56200,56700,55700,55900,9080577,0.0017921146953405742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-21,56200,56600,55700,55700,7794181,-0.003577817531305927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.954415954423894,-3.190883190884779,-12.763532763539114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003577817531305927,0.0
2025-05-22,55300,55500,54500,54700,15254278,-0.01795332136445238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.04457756025658,-24.161622064759143,-83.88295549549744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01795332136445238,0.0
2025-05-23,55000,55200,54100,54200,11247115,-0.009140767824497242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-218.84975172368286,-63.09924799654389,-155.75050372713898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009140767824497242,0.0
2025-05-26,53900,55000,53700,54700,10901337,0.009225092250922495,55040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-263.2828682138497,-103.13597204000507,-160.14689617384465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009225092250922495,0.0
2025-05-27,54200,54500,53800,53900,13439520,-0.014625228519195566,54640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-358.9124282193661,-154.2912632758773,-204.62116494348882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014625228519195566,0.0
2025-05-28,54300,56100,54200,55900,17516283,0.03710575139146566,54680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-270.2015430018291,-177.47331922106767,-92.72822378076145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03710575139146566,0.0
2025-05-29,56200,56400,55600,56100,12936810,0.003577817531305927,54960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-181.66507688550337,-178.31167075395481,-3.353406131548553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003577817531305927,0.0
2025-05-30,56200,57200,55800,56200,26219683,0.0017825311942958333,55360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-102.25143446518632,-163.0996234962011,60.84818903101478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017825311942958333,0.0
2025-06-02,56300,57300,56200,56800,12870515,0.01067615658362997,55780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.995737624405592,-128.68055127207978,137.67628889648537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01067615658362997,0.0
