Date,Close,High,Low,Open,Volume,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2026-03-24,516000.0,528000.0,497000.0,527000.0,194214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,523000.0,526000.0,505000.0,524000.0,262835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.4045584046398,111.68091168092798,446.72364672371185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013565891472868241,0.0
2026-03-26,511000.0,529000.0,509000.0,529000.0,179100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.27246532094432,95.79922240893126,-63.52675708798694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02294455066921608,0.0
2026-03-27,498500.0,500000.0,480000.0,494000.0,227698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1377.4580630530836,-198.85223468347175,-1178.6058283696118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024461839530332652,0.0
2026-03-30,480000.0,485000.0,460500.0,466000.0,226431,505700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3942.033741260064,-947.4885359987902,-2994.5452052612736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03711133400200606,0.0
2026-03-31,465000.0,488000.0,463500.0,480000.0,285931,495500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7102.974415168515,-2178.5857118327353,-4924.3887033357805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03125,0.0
2026-04-01,450500.0,460500.0,428000.0,456500.0,1929070,481000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10655.244465493772,-3873.917462564943,-6781.327002928829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03118279569892468,0.0
2026-04-02,439000.0,468500.0,435000.0,467000.0,662311,466600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14234.313656312821,-5945.99670131452,-8288.316954998301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025527192008878985,0.0
2026-04-03,479500.0,490000.0,447000.0,452500.0,743866,462800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13645.444063292874,-7485.886173710191,-6159.557889582684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09225512528473812,0.0
2026-04-06,471000.0,489500.0,470000.0,476500.0,236776,461000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13706.63803955022,-8730.036546878197,-4976.601492672024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017726798748696537,0.0
2026-04-07,470000.0,490750.0,463000.0,473000.0,220132,462000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13678.153114514775,-9719.659860405513,-3958.493254109262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002123142250530785,0.0
2026-04-08,484500.0,498500.0,480500.0,489500.0,366294,468800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12343.264320090762,-10244.380752342564,-2098.8835677481984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030851063829787195,0.0
2026-04-09,470500.0,490000.0,470500.0,489000.0,500179,475100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12273.556411979836,-10650.21588427002,-1623.3405277098173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028895768833849367,0.0
2026-04-10,475000.0,484000.0,473500.0,475500.0,204629,474200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11720.098006343294,-10864.192308684675,-855.9056976586198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009564293304994642,0.0
2026-04-13,463000.0,474500.0,461500.0,468000.0,238785,472600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.75268817204301,-12110.179335188237,-11113.389713985389,-996.7896212028481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025263157894736876,0.0
2026-04-14,479000.0,479000.0,467500.0,470000.0,240291,474400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.717948717948715,-11001.437591859489,-11090.999289560208,89.56169770071938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03455723542116629,0.0
2026-04-15,474500.0,490000.0,474000.0,487500.0,315360,472400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.266666666666666,-10366.36713663768,-10946.072858975704,579.7057223380234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009394572025052228,0.0
2026-04-16,493500.0,502000.0,480000.0,481000.0,377091,477000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.71134020618557,-8235.000060476596,-10403.858299275882,2168.8582387992865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04004214963119068,0.0
2026-04-17,514000.0,517000.0,490000.0,501000.0,513950,484800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.673469387755105,-4835.951780743839,-9290.276995569473,4454.325214825634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041540020263424626,0.0
2026-04-20,524000.0,528000.0,511000.0,524000.0,354254,497000.0,484075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.44502617801047,-1320.048407383496,-7696.231277932278,6376.182870548782,484075.0,531766.1941557348,436383.8058442651,95382.38831146975,0.9185783214992002,413959.85,0.8557689833929547,0.01945525291828787,0.0
2026-04-21,576000.0,578000.0,529000.0,532000.0,768569,516400.0,487075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4617067833698,5597.768177527178,-5037.431386840388,10635.199564367565,487075.0,548727.0584878516,425422.94151214836,123304.11697570328,1.2211843544325636,442677.6,1.7361822689921516,0.0992366412213741,0.6379720773437378
2026-04-22,641000.0,643000.0,564000.0,577000.0,1396507,549700.0,492975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.81560283687944,16139.1029015737,-802.1245291575701,16941.22743073127,492975.0,584466.4289917223,401483.57100827765,182982.85798344464,1.3089555580850774,499361.2,2.796586919448287,0.11284722222222232,0.7419205947891788
2026-04-23,641000.0,656000.0,613000.0,638000.0,907417,579200.0,499475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.4368530020704,24214.061982788786,4201.112773231701,20012.949209557086,499475.0,612334.7056433107,386615.2943566893,225719.41128662135,1.1269952557172394,535777.05,1.6936466390264382,0.0,0.7323139243037607
2026-04-24,671000.0,675000.0,646000.0,658000.0,597616,610600.0,508100.0,0.0,0.0,0.0,671000.0,439000.0,0.0,0.5284738041002277,88.02281368821292,32657.815542341443,9892.45332705365,22765.362215287794,508100.0,644546.8664661122,371653.1335338878,272893.7329322244,1.0969356578828344,554272.95,1.0781980249983334,0.046801872074883066,0.728454698205297
