Date,Open,High,Low,Close,Volume,Change,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-05-19,819275,840938,812382,826168,111228,-0.0023776259242129782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20,834045,836015,796626,802535,184182,-0.028605562064858425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1885.253561253543,-377.0507122507086,-1508.2028490028345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028605562064858425,0.0
2025-05-21,807458,840938,806474,837000,244780,0.04294516750048283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-591.4749717940576,-419.93556415937843,-171.5394076346792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04294516750048283,0.0
2025-05-22,837000,843000,822000,833000,152390,-0.004778972520907976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.82135865755845,-313.98417959599107,423.8055382535495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004778972520907976,0.0
2025-05-23,833000,836000,813000,830000,136055,-0.0036014405762304635,825740.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.7022858358687,-167.4468865096191,586.1491723454878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036014405762304635,0.0
2025-05-26,799000,833000,798000,833000,169509,0.0036144578313253017,827107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.2477155529195,45.09203390288863,850.1556816500309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036144578313253017,0.0
2025-05-27,842000,889000,834000,887000,369030,0.06482593037214879,844000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5566.099573986023,1149.2935419195155,4416.806032066507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06482593037214879,0.0
2025-05-28,884000,893000,827000,832000,320783,-0.06200676437429542,843000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4774.703171630274,1874.3754678616674,2900.327703768606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06200676437429542,0.0
2025-05-29,848000,872000,833000,857000,234459,0.030048076923076872,847800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6094.55267780018,2718.41090984937,3376.1417679508104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030048076923076872,0.0
2025-05-30,851000,852000,811000,811000,436671,-0.0536756126021003,844000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3389.6535424313042,2852.659436365757,536.9941060655474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0536756126021003,0.0
2025-06-02,822000,839000,821000,835000,156208,0.0295930949445129,844400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3146.33195725712,2911.3939405440296,234.9380167130903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295930949445129,0.0
2025-06-04,838000,845000,811000,845000,213653,0.011976047904191711,836000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3717.5605505564017,3072.6272625465044,644.9332880098973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011976047904191711,0.0
2025-06-05,848000,925000,844000,905000,512018,0.07100591715976323,850600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8909.06374416058,4239.91455886932,4669.1491852912595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07100591715976323,0.0
2025-06-09,891000,895000,862000,880000,284593,-0.027624309392265234,855200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10880.650989928516,5568.06184508116,5312.589144847356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027624309392265234,0.0
2025-06-10,904000,950000,883000,936000,337596,0.06363636363636371,880200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.97949883951236,16768.582296556444,7808.165935376217,8960.416361180227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06363636363636371,0.0
2025-06-11,936000,942000,901000,905000,414770,-0.03311965811965811,894200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.901664479109805,18717.604462187388,9990.053640738452,8727.550821448936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03311965811965811,0.0
2025-06-12,919000,958000,906000,953000,442140,0.053038674033149213,915800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.06306306306307,23860.36992571957,12764.116897734675,11096.253027984894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053038674033149213,0.0
2025-06-13,944000,982000,928000,945000,493711,-0.008394543546694666,923800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.50000000000001,26979.51244072942,15607.196006333625,11372.316434395796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008394543546694666,0.0
