Date,Open,High,Low,Close,Volume,Change,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-05-19,203000,203000,197500,199400,2482673,-0.024938875305623442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20,202500,208000,201500,202000,2820546,0.013039117352056095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.40740740741603,41.48148148148321,165.92592592593283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013039117352056095,0.0
2025-05-21,204500,205000,199900,200500,1721760,-0.007425742574257432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.88435158805805,82.76205550279818,165.12229608525988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007425742574257432,0.0
2025-05-22,199900,201500,196500,196900,1988587,-0.01795511221945134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.40732293241308,64.12817981575593,-74.53550274816901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01795511221945134,0.0
2025-05-23,199900,201500,198700,200000,1538701,0.015744032503808958,199760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.63945427161525,58.230434706927795,-23.590980435312545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015744032503808958,0.0
2025-05-26,200000,203500,196900,203000,1459997,0.014999999999999902,200480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.85400103521533,108.35514797258531,200.49885306263002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014999999999999902,0.0
2025-05-27,200500,203500,200000,202500,1424916,-0.0024630541871921707,200580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.28871429973515,182.7418612380153,297.54685306171984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024630541871921707,0.0
2025-05-28,206500,209500,206000,208000,3161188,0.02716049382716057,202080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.8767236744752,355.76883372530733,692.1078899491679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02716049382716057,0.0
2025-05-29,214500,214500,207500,212000,3827689,0.019230769230769162,205100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799.7148880145396,644.5580445831538,1155.1568434313858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769162,0.0
2025-05-30,210000,210000,203000,204500,4826628,-0.035377358490566,206000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1769.9617132038693,869.6387783072969,900.3229348965724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035377358490566,0.0
2025-06-02,205000,208500,203000,207500,1775752,0.014669926650366705,206900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965.7965567202773,1088.870333989893,876.9262227303843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014669926650366705,0.0
