Date,Open,High,Low,Close,Volume,Change,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-05-20,34450,37300,34350,37200,15739607,0.07514450867052025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-21,38650,39300,37100,39100,17374970,0.051075268817204256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.5669515669506,30.31339031339012,121.25356125356048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051075268817204256,0.0
2025-05-22,38500,39000,37600,38250,10239052,-0.021739130434782594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.78246118131938,64.40720448697598,136.3752566943434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021739130434782594,0.0
2025-05-23,39850,41400,39300,40800,16382809,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.4723053386624,139.62022465731326,300.85208068134915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666665,0.0
2025-05-26,42800,42850,40150,41500,15784843,0.017156862745097978,39370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0843222102121,247.51304416789304,431.5712780423191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017156862745097978,0.0
2025-05-27,40800,42550,40550,42350,10536843,0.02048192771084345,40400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.0984742068904,383.2301301756926,542.8683440311978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02048192771084345,0.0
2025-05-28,43300,43450,39100,39800,23906372,-0.06021251475796929,40540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.6554482874053,487.71519379803516,417.94025448937015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06021251475796929,0.0
2025-05-29,40100,42400,39800,42200,14449764,0.06030150753768848,41330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.7709641819674,604.3263478748216,466.4446163071458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06030150753768848,0.0
2025-05-30,41750,41750,39850,40350,12787928,-0.04383886255924174,41240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.3541066727776,691.5318996344129,348.8222070383647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04383886255924174,0.0
2025-06-02,39300,41850,39300,40950,10013882,0.014869888475836479,41130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.5305960126134,763.731638910053,288.7989571025604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014869888475836479,0.0
2025-06-04,40900,42900,40750,42650,11387783,0.04151404151404159,41190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185.6884654838577,848.1230042248139,337.5654612590438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04151404151404159,0.0
2025-06-05,45750,46250,43100,45900,20061143,0.0762016412661195,42410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535.761571588293,985.6507176975099,550.1108538907831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0762016412661195,0.0
2025-06-09,47200,48200,46100,47500,12678443,0.034858387799564294,43470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.1691439312199,1172.554402944252,747.614740986968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034858387799564294,0.0
2025-06-10,47550,48500,45800,48000,12176419,0.010526315789473717,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2239.346938286144,1385.9129100126304,853.4340282735136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473717,0.0
2025-06-11,47950,51600,47450,51100,14201108,0.06458333333333344,47030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.48360655737704,2711.1888348515567,1650.9680949804156,1060.2207398711412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06458333333333344,0.0
2025-06-12,54300,56300,53000,54600,16430444,0.06849315068493156,49420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8076923076923,3329.1710747834077,1986.6086909410142,1342.5623838423935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06849315068493156,0.0
2025-06-13,55300,55400,52400,54600,14943904,0.0,51160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.50497017892644,3775.4059228806364,2344.3681373289387,1431.0377855516977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-16,55500,59800,54200,59600,14476095,0.09157509157509147,53580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.05797101449275,4480.855950046498,2771.6656998724507,1709.1902501740474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09157509157509147,0.0
