Date,Open,High,Low,Close,Volume,Change,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-05-12,28850,30150,28400,28800,13828502,0.03411131059245953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-13,29150,29950,28450,29650,7723345,0.02951388888888884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.80626780626699,13.561253561253398,54.24501424501359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02951388888888884,0.0
2025-05-14,30400,31450,30250,31300,14737537,0.05564924114671155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.7820472236417,61.20541229373106,190.57663492991065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05564924114671155,0.0
2025-05-15,31900,32750,31100,31950,9164026,0.02076677316293929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.90515591561416,137.9453610181077,306.95979489750647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02076677316293929,0.0
2025-05-16,32450,34750,31900,34300,17619218,0.07355242566510167,31200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.6066780427682,266.0776244230398,512.5290536197283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07355242566510167,0.0
2025-05-19,34900,35000,33750,34600,9332808,0.008746355685131268,32360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.1123528940407,423.88457011724,631.2277827768007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008746355685131268,0.0
2025-05-20,34450,37300,34350,37200,15739607,0.07514450867052025,33870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467.131188143394,632.5338937224708,834.5972944209232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07514450867052025,0.0
2025-05-21,38650,39300,37100,39100,17374970,0.051075268817204256,35430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.785475724584,890.9842101228935,1033.8012656016906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051075268817204256,0.0
2025-05-22,38500,39000,37600,38250,10239052,-0.021739130434782594,36690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2193.605382225811,1151.508444543477,1042.0969376823339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021739130434782594,0.0
2025-05-23,39850,41400,39300,40800,16382809,0.06666666666666665,37990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2582.6397205703506,1437.7346997488517,1144.905020821499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666665,0.0
2025-05-26,42800,42850,40150,41500,15784843,0.017156862745097978,39370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2913.847367756869,1732.9572333504552,1180.8901344064138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017156862745097978,0.0
2025-05-27,40800,42550,40550,42350,10536843,0.02048192771084345,40400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3207.9405686265673,2027.9539004056778,1179.9866682208894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02048192771084345,0.0
2025-05-28,43300,43450,39100,39800,23906372,-0.06021251475796929,40540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3198.3789388962614,2262.0389081037947,936.3400307924667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06021251475796929,0.0
2025-05-29,40100,42400,39800,42200,14449764,0.06030150753768848,41330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3345.8918621685734,2478.8094989167503,867.0823632518232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06030150753768848,0.0
2025-05-30,41750,41750,39850,40350,12787928,-0.04383886255924174,41240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.19047619047619,3275.756495932699,2638.1988983199403,637.5575976127589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04383886255924174,0.0
2025-06-02,39300,41850,39300,40950,10013882,0.014869888475836479,41130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.91743119266054,3231.33982442673,2756.827083541298,474.51274088543187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014869888475836479,0.0
2025-06-04,40900,42900,40750,42650,11387783,0.04151404151404159,41190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.97254004576659,3295.3285880681797,2864.5273844466747,430.801203621505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04151404151404159,0.0
2025-06-05,45750,46250,43100,45900,20061143,0.0762016412661195,42410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.52760736196319,3567.1678919118494,3005.05548593971,562.1124059721396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0762016412661195,0.0
2025-06-09,47200,48200,46100,47500,12678443,0.034858387799564294,43470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.84810126582278,3867.1312451578997,3177.470637783348,689.6606073745515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034858387799564294,0.0
2025-06-10,47550,48500,45800,48000,12176419,0.010526315789473717,45000.0,38857.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.03347280334728,4097.9614365027155,3361.568797527222,736.3926389754934,38857.5,50065.68662266208,27649.313377337927,22416.37324532415,0.9078492046837662,13796264.7,0.8825880964722285,0.010526315789473717,0.0
2025-06-11,47950,51600,47450,51100,14201108,0.06458333333333344,47030.0,39972.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.48360655737704,4479.404333579114,3585.135904737601,894.268428841513,39972.5,51402.58380500658,28542.41619499342,22860.16761001316,0.9867637101280858,13814895.0,1.0279562747310058,0.06458333333333344,0.6143176763166531
2025-06-12,54300,56300,53000,54600,16430444,0.06849315068493156,49420.0,41220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8076923076923,5006.410542586782,3869.3908323074374,1137.0197102793445,41220.0,53332.25564633215,29107.744353667844,24224.51129266431,1.0523331240144211,14250249.95,1.152993390126466,0.06849315068493156,0.6294791348387823
2025-06-13,55300,55400,52400,54600,14943904,0.0,51160.0,42385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.50497017892644,5362.254033489233,4167.963472543797,1194.2905609454356,42385.0,54953.38556814174,29816.61443185826,25136.77113628348,0.9859414892141121,14260568.3,1.0479178449010338,0.0,0.6324317263436074
2025-06-16,55500,59800,54200,59600,14476095,0.09157509157509147,53580.0,43767.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.05797101449275,5978.800882105235,4530.1309544560845,1448.6699276491508,43767.5,57529.16586458271,30005.834135417288,27523.331729165424,1.0752392245166598,14526171.75,0.9965526533169347,0.09157509157509147,0.6691484300750901
2025-06-17,62500,63200,56500,59400,23039564,-0.003355704697986628,55860.0,45022.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.02583025830259,6377.761508432814,4899.657065251431,1478.1044431813825,45022.5,59696.59012690843,30348.40987309157,29348.18025381686,0.9898940880032945,14797189.05,1.5570230212068554,-0.003355704697986628,0.6622173718843798
2025-06-18,58900,62300,57700,61000,14495257,0.026936026936027035,57840.0,46342.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.48294434470377,6745.29178252499,5268.784008706143,1476.5077738188465,46342.5,61797.80993746673,30887.19006253327,30910.619874933458,0.9741897787655239,15055311.5,0.9628002050970517,0.026936026936027035,0.6581002604851175
2025-06-19,60500,61500,59200,61000,7994191,0.0,59120.0,47532.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.89723320158103,6956.373429947351,5606.301892954385,1350.0715369929658,47532.5,63673.66264644364,31391.337353556362,32282.32529288728,0.9171787465064415,14668040.7,0.5450074187481632,0.0,0.6429496453859807
2025-06-20,60200,61000,58200,60200,10039131,-0.013114754098360604,60240.0,48587.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.9746835443038,6978.658214338691,5880.773157231247,1097.8850571074445,48587.5,65160.460698553215,32014.539301446785,33145.92139710643,0.8503447637154434,14301248.75,0.7019758327048189,-0.013114754098360604,0.6498245433040357
2025-06-23,59100,69400,59100,68600,28367599,0.13953488372093026,62040.0,50105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.69421487603306,7586.674404795282,6221.953406744054,1364.720998051228,50105.0,68182.19994619567,32027.800053804327,36154.399892391346,1.0115559947073594,15207676.1,1.8653473951881445,0.13953488372093026,0.7485497536898728
2025-06-24,70600,71400,67000,68900,13780632,0.004373177842565523,63940.0,51510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.661101836394,8000.514161935971,6577.665557782438,1422.8486041535334,51510.0,70864.95584571232,32155.044154287676,38709.91169142464,0.9492389478597619,15077567.25,0.9139824596040187,0.004373177842565523,0.7414316690614805
