,Open,High,Low,Close,Volume,Adj Close,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-05-20,37723.6015625,37921.80859375,37455.69921875,37529.48828125,125800000,37529.48828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-21,37590.1484375,37659.94140625,37298.98046875,37298.98046875,121300000,37298.98046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.388087606836052,-3.6776175213672104,-14.710470085468842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006142045177183086,0.0
2025-05-22,36931.890625,37100.44921875,36855.828125,36985.87109375,110900000,36985.87109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.56254413519491,-14.454602844132753,-43.10794129106216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008394582668615591,0.0
2025-05-23,37161.73828125,37373.91015625,37111.62890625,37160.46875,105300000,37160.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.6707805846454,-26.297838392235285,-47.372942192410115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004720658215874973,0.0
2025-05-26,37209.26171875,37531.53125,37167.01171875,37531.53125,89900000,37531.53125,37301.26796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.85121335176518,-32.20851338414127,-23.642699967623912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009985409562413006,0.0
2025-05-27,37523.37109375,37769.05078125,37411.6796875,37724.109375,86200000,37724.109375,37340.1921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.89117533908575,-30.94504577513017,5.05387043604442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005131102264845699,0.0
2025-05-28,38094.7890625,38178.73046875,37709.7109375,37722.3984375,122600000,37722.3984375,37424.87578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2596399976537214,-25.207964619634883,22.94832462198116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5353953435745e-05,0.0
2025-05-29,38046.96875,38454.0703125,38035.3203125,38432.98046875,133200000,38432.98046875,37714.29765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.96545303335006,-5.573281089037897,78.53873412238795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018837138164141898,0.0
2025-05-30,37912.48828125,38114.46875,37748.171875,37965.1015625,204300000,37965.1015625,37875.22421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7473031655245,14.290835761874582,79.45646740364992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012173890771506324,0.0
2025-06-02,37651.1796875,37651.1796875,37320.71875,37470.671875,109600000,37470.671875,37863.05234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.51934967174748,25.336538543849162,44.18281112789832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013023267873682465,0.0
