Date,Open,High,Low,Close,Volume,Change,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-05-20,834045,836015,796626,802535,184182,-0.028605562064858425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-21,807458,840938,806474,837000,244780,0.04294516750048283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2749.34472934471,549.868945868942,2199.475783475768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04294516750048283,0.0
2025-05-22,837000,843000,822000,833000,152390,-0.004778972520907976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4552.96986225748,1350.4891291466497,3202.48073311083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004778972520907976,0.0
2025-05-23,833000,836000,813000,830000,136055,-0.0036014405762304635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5674.864540610928,2215.364211439505,3459.500329171423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036014405762304635,0.0
2025-05-26,799000,833000,798000,833000,169509,0.0036144578313253017,827107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6728.4872710517375,3117.9888233619517,3610.4984476897857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036144578313253017,0.0
2025-05-27,842000,889000,834000,887000,369030,0.06482593037214879,844000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11784.989555345266,4851.388969758615,6933.6005855866515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06482593037214879,0.0
2025-05-28,884000,893000,827000,832000,320783,-0.06200676437429542,843000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11224.870381440152,6126.085252094923,5098.7851293452295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06200676437429542,0.0
2025-05-29,848000,872000,833000,857000,234459,0.030048076923076872,847800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12652.413816341548,7431.3509649442485,5221.0628513973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030048076923076872,0.0
2025-05-30,851000,852000,811000,811000,436671,-0.0536756126021003,844000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9957.156805892824,7936.512133133964,2020.64467275886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0536756126021003,0.0
2025-06-02,822000,839000,821000,835000,156208,0.0295930949445129,844400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9646.546250061016,8278.518956519376,1368.0272935416397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295930949445129,0.0
2025-06-04,838000,845000,811000,845000,213653,0.011976047904191711,836000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10090.97904819774,8641.01097485505,1449.9680733426903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011976047904191711,0.0
2025-06-05,848000,925000,844000,905000,512018,0.07100591715976323,850600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15110.50925701484,9934.910631287008,5175.598625727833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07100591715976323,0.0
