Date,Close,High,Low,Open,Volume,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-04-25,17382.939453125,17404.490234375,17110.720703125,17182.109375,7412930000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-28,17366.130859375,17467.349609375,17128.7109375,17390.9296875,10313290000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.340856481481751,-0.2681712962963502,-1.0726851851854007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009669592300730612,0.0
2025-04-29,17461.3203125,17500.419921875,17256.19921875,17270.759765625,13001930000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21735600005195,0.8289341629733099,4.38842183707864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005481327642628653,0.0
2025-04-30,17446.33984375,17483.8203125,16959.529296875,17099.98046875,8595330000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.101076465642109,2.4833626235070696,6.617713842135039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008579230254012193,0.0
2025-05-01,17710.740234375,17922.830078125,17688.109375,17793.140625,8409690000,17473.494140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.131930481806194,8.613076195166895,24.518854286639296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015155063640452937,0.0
2025-05-02,17977.73046875,18048.830078125,17812.0390625,17868.759765625,8180190000,17592.45234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.88031707729897,21.46652437159331,51.41379270570566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015075046601202846,0.0
2025-05-05,17844.240234375,17965.640625,17792.080078125,17817.009765625,7075320000,17688.07421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.54287685779127,35.6817948688329,56.86108198895837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00742531069797947,0.0
2025-05-06,17689.66015625,17830.349609375,17592.880859375,17623.2109375,6958220000,17733.7421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5622222842976,47.457880351925844,47.10434193237176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008662743613326751,0.0
2025-05-07,17738.16015625,17820.2890625,17503.009765625,17706.830078125,7977870000,17792.10625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.93564423059797,57.75343312766027,41.1822111029377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00274171462716688,0.0
2025-05-08,17928.140625,18096.0,17776.0,17920.150390625,8500390000,17835.586328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.38977979558331,69.48070246124489,46.90907733433842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010710269107760961,0.0
2025-05-09,17928.919921875,18068.900390625,17853.83984375,18022.55078125,8835140000,17825.82421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.80045920780321,81.34465381055657,47.45580539724665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.346780245101378e-05,0.0
2025-05-12,18708.33984375,18710.220703125,18472.7109375,18674.560546875,10717670000,17998.644140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.23206266657508,104.92213558176027,94.3099270848148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043472776122114976,0.0
2025-05-13,19010.08984375,19065.9609375,18745.5,18761.23046875,9242230000,18262.730078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.214292582521,139.18056698191242,137.0337256006086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129170333668563,0.0
2025-05-14,19146.810546875,19174.55078125,19023.609375,19074.720703125,11744820000,18544.46015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.2867590897986,180.2018054034897,164.0849536863089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007192007205055306,0.0
2025-05-15,19112.3203125,19207.220703125,18967.779296875,19031.240234375,10546350000,18781.29609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.4660389314402,390.9450345617115,222.35045123513407,168.59458332657744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001801356643215457,0.0
2025-05-16,19211.099609375,19213.419921875,19038.48046875,19151.5390625,10509820000,19037.73203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.60578516367943,430.92527937376144,264.0654168628596,166.85986251090185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005168357125659773,0.0
2025-05-19,19215.4609375,19227.220703125,18937.419921875,18937.419921875,13080030000,19139.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.10497828362661,457.68591582196314,302.7895166546803,154.89639916728282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000227021264460614,0.0
2025-05-20,19142.7109375,19186.689453125,19015.630859375,19132.060546875,9047100000,19165.68046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.10487379647226,467.6330137136065,335.7582160664656,131.8747976471409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00378601378528598,0.0
2025-05-21,18872.640625,19241.41015625,18799.19921875,19002.939453125,11112460000,19110.846484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.30641578445484,448.5531023613257,358.31719332543764,90.23590903588808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01410825840612473,0.0
2025-05-22,18925.740234375,19061.109375,18840.33984375,18888.05078125,8289710000,19073.53046875,18290.9767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.8008958363153,432.72860387464607,373.19947543527934,59.52912843936673,18290.9767578125,19735.55174499714,16846.401770627857,2889.149974369284,0.7197059627204021,9477524500.0,0.8746703846558245,0.0028135760347527405,0.0
2025-05-23,18737.2109375,18841.51953125,18599.689453125,18622.380859375,8730370000,18978.752734375,18358.69033203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.13117378616482,400.3597383138622,378.63152801099596,21.728210302866216,18358.69033203125,19750.030154182645,16967.350509879852,2782.6796443027924,0.636027374277044,9543396500.0,0.9148074273137452,-0.009961528296397737,0.1994618425380745
2025-05-27,19199.16015625,19210.94921875,18961.689453125,19014.439453125,93974540000,18975.492578125,18450.341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.57624581818612,407.2876617968541,384.3627547681676,22.924907028686505,18450.341796875,19807.45880900017,17093.22478474983,2714.2340242503415,0.7758857020745448,13726459000.0,6.846233249230555,0.024654107822710714,0.2116474434752432
2025-05-28,19100.939453125,19276.830078125,19084.380859375,19232.619140625,8087530000,18967.13828125,18532.32275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.32199448227206,400.2387974753001,387.5379633095941,12.700834165705999,18532.32275390625,19834.87793865864,17229.76756915386,2605.1103695047786,0.7182697155079729,13480739000.0,0.5999322440705959,-0.00511588539944674,0.2147233197878592
2025-05-29,19175.869140625,19389.390625,19091.5390625,19389.390625,11016850000,19027.783984375,18618.79921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.21974697365478,396.1323540897465,389.2568414656246,6.875512624121939,18618.79921875,19845.203207788487,17392.39522971151,2452.8079780769767,0.72711517854393,13601815000.0,0.8099544068199722,0.003922827339664758,0.21378509607903792
2025-05-30,19113.76953125,19157.779296875,18847.740234375,19131.220703125,9042260000,19065.38984375,18688.95068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.46441534818857,383.44691132654043,388.0948554378078,-4.64794411126735,18688.95068359375,19855.711107865558,17522.190259321942,2333.520848543616,0.6820505901720644,13633443500.0,0.6632410953256234,-0.0032384247576783265,0.21195610217534966
2025-06-02,19242.609375,19252.7109375,18985.30078125,19063.060546875,7779940000,19166.46953125,18752.19462890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.446900801664285,379.41623104110477,386.3591305584672,-6.942899517362434,18752.19462890625,19893.47966517171,17610.90959264079,2282.5700725309216,0.7148520003812651,13613431000.0,0.5714900233453272,0.006740682079448224,0.20816000681428773
2025-06-03,19398.9609375,19459.279296875,19224.69921875,19288.66015625,7990230000,19206.4296875,18829.9306640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.56031144915084,384.4069482699924,385.96869410077227,-1.5617458307798415,18829.9306640625,19921.534258843905,17738.327069281095,2183.2071895628105,0.7606396113743894,13659176500.0,0.5849715757022395,0.008125278617521214,0.2046379486602988
2025-06-04,19460.490234375,19493.44921875,19359.08984375,19434.939453125,7695660000,19278.33984375,18918.47216796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.881078355039634,388.84466837644504,386.5438889559069,2.300779420538163,18918.47216796875,19902.629731424564,17934.314604512936,1968.3151269116279,0.7753715901460466,13696048500.0,0.561889073333816,0.0031717831214381764,0.1989561591753244
2025-06-05,19298.44921875,19610.509765625,19226.220703125,19518.19921875,8782360000,19302.855859375,18996.48662109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.91481158290167,374.963887516813,384.22788866808816,-9.264001151275181,18996.48662109375,19821.13455711118,18171.83868507632,1649.2958720348615,0.6830857657356693,13736273000.0,0.6393553768187339,-0.008326666680717576,0.2043224370474066
