,Open,High,Low,Close,Volume,Adj Close,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-05-19,19.84000015258789,19.920000076293945,17.920000076293945,18.139999389648438,0.0,18.139999389648438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20,18.459999084472656,18.68000030517578,17.700000762939453,18.09000015258789,0.0,18.09000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003988543127334765,-0.000797708625466953,-0.003190834501867812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027562976153725494,0.0
2025-05-21,18.770000457763672,21.049999237060547,17.770000457763672,20.8700008392334,0.0,20.8700008392334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21469841994550265,0.04230151708872697,0.17239690285677567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1536761007847649,0.0
2025-05-22,20.6200008392334,22.06999969482422,19.639999389648438,20.280000686645508,0.0,20.280000686645508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33652211479674676,0.10114563663033094,0.23537647816641583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02827025054444432,0.0
2025-05-23,20.139999389648438,25.530000686645508,19.829999923706055,22.290000915527344,0.0,22.290000915527344,19.934000396728514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5884749183112703,0.1986114929665188,0.3898634253447515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09911243396581493,0.0
2025-05-27,20.6299991607666,21.010000228881836,18.950000762939453,18.959999084472656,0.0,18.959999084472656,20.09800033569336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5135263998603179,0.2615944743452786,0.2519319255150393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14939442325168273,0.0
2025-05-28,19.209999084472656,19.43000030517578,18.68000030517578,19.309999465942383,0.0,19.309999465942383,20.342000198364257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47687415629251007,0.3046504107347249,0.1722237455577852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018459936622906348,0.0
2025-05-29,18.25,20.200000762939453,18.110000610351562,19.18000030517578,0.0,19.18000030517578,20.004000091552733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4323532443045295,0.3301909774486858,0.10216226685584368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0067322198012426115,0.0
2025-05-30,19.610000610351562,20.549999237060547,18.56999969482422,18.56999969482422,0.0,18.56999969482422,19.661999893188476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34388406805451055,0.33292959556985074,0.010954472484659805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03180399377715093,0.0
2025-06-02,19.809999465942383,20.450000762939453,18.360000610351562,18.360000610351562,0.0,18.360000610351562,18.87599983215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2538996404014995,0.3171236045361805,-0.06322396413468101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01130851308151537,0.0
