Date,Open,High,Low,Close,Volume,Change,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-05-13,197400,198000,195100,196700,462830,0.004596527068437162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-14,197200,198300,194300,197100,557318,0.0020335536349771477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.908831908833236,6.3817663817666475,25.52706552706659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020335536349771477,0.0
2025-05-15,195200,196900,192200,192900,469355,-0.0213089802130898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-278.497739466402,-50.59413478786708,-227.90360467853492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0213089802130898,0.0
2025-05-16,193300,194700,193000,193800,311743,0.004665629860031162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-446.7251359630318,-129.82033502290003,-316.90480094013174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004665629860031162,0.0
2025-05-19,193000,193000,190000,191000,378893,-0.014447884416924683,194300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-796.7981658568606,-263.21590118969215,-533.5822646671684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014447884416924683,0.0
2025-05-20,192800,194100,189500,189500,422756,-0.007853403141361293,192860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1181.6497059063113,-446.90266213301595,-734.7470437732953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007853403141361293,0.0
2025-05-21,189500,190350,187400,188000,558502,-0.0079155672823219,191040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1589.3635939119558,-675.394848488804,-913.9687454231519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0079155672823219,0.0
2025-05-22,187000,187000,181900,182400,982354,-0.029787234042553234,188940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2337.4087928461377,-1007.7976373602708,-1329.611155485867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029787234042553234,0.0
2025-05-23,182400,182500,179300,179900,829741,-0.013706140350877138,186160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3096.277153346222,-1425.493540557461,-1670.7836127887608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013706140350877138,0.0
2025-05-26,180100,183000,179700,181900,623947,0.011117287381878782,184340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3496.0027673751174,-1839.5953859209924,-1656.407381454125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011117287381878782,0.0
2025-05-27,180700,181900,180300,181900,502985,0.0,182820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3769.3376186242385,-2225.5438324616416,-1543.793786162597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
