Date,Open,High,Low,Close,Volume,Change,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-05-19,91300,91900,90800,91500,555859,-0.005434782608695676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20,92300,92800,90900,91200,710012,-0.003278688524590123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.931623931624927,-4.786324786324985,-19.14529914529994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003278688524590123,0.0
2025-05-21,92700,92700,90900,91200,748573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.40874668225297,-12.310809165510582,-30.097937516742384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-22,90500,91100,88400,89200,1103198,-0.021929824561403466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-215.94599388935603,-53.03784611027968,-162.90814777907636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021929824561403466,0.0
2025-05-23,89200,89500,86900,87100,879529,-0.023542600896861,90040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-516.9686691212701,-145.82401071247776,-371.14465840879234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023542600896861,0.0
2025-05-26,87000,88400,86200,88100,760388,0.01148105625717566,89360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-667.1491848258011,-250.08904553514242,-417.06013929065864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01148105625717566,0.0
2025-05-27,87300,88500,87100,88200,607447,0.0011350737797957144,88760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-769.2319343398703,-353.917623296088,-415.31431104378237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011350737797957144,0.0
2025-05-28,88500,90000,88500,89000,842967,0.009070294784580435,88320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-776.6274567872024,-438.45958999431093,-338.16786679289146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009070294784580435,0.0
2025-05-29,90700,93700,90000,93200,1583303,0.04719101123595504,89120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-438.52847914010636,-438.4733678234701,-0.05511131663627111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04719101123595504,0.0
2025-05-30,91000,91200,89400,89400,1535385,-0.04077253218884125,89580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-471.7725453238236,-445.13320332354084,-26.63934200028274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04077253218884125,0.0
2025-06-02,88400,89600,88100,88400,663587,-0.01118568232662187,89640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-572.2142205922864,-470.54940677728996,-101.66481381499648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01118568232662187,0.0
2025-06-04,89200,90400,88600,89600,862750,0.013574660633484115,89920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-548.6603853115375,-486.1716024841395,-62.48878282739804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013574660633484115,0.0
2025-06-05,89100,93500,89100,93100,1416289,0.0390625,90740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-244.7517065552529,-437.8876232983622,193.1359167431093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0390625,0.0
2025-06-09,94400,96200,93800,95300,1449046,0.023630504833512367,91160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.64115237409715,-315.9818681638704,487.62302053796753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023630504833512367,0.0
2025-06-10,96200,96400,94100,94500,1077370,-0.008394543546694666,92180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.52173913043478,432.10118541133124,-166.36525744883008,598.4664428601614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008394543546694666,0.0
2025-06-11,95100,96900,95100,96900,992153,0.025396825396825307,93880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.35458167330677,822.694075279127,31.446609096761335,791.2474661823657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025396825396825307,0.0
2025-06-12,96900,99000,96800,98400,1768683,0.015479876160990669,95640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.53383458646616,1238.9968342891807,272.95665413524523,966.0401801539355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015479876160990669,0.0
2025-06-13,98000,98100,95600,97200,1506724,-0.012195121951219523,96460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.50387596899225,1455.3138467980316,509.4280926678025,945.8857541302291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012195121951219523,0.0
2025-06-16,96500,97900,95100,97500,809768,0.0030864197530864335,96900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.66666666666667,1632.1398384012864,733.9704418144993,898.1693965867871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030864197530864335,0.0
