Date,Open,High,Low,Close,Volume,Change,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-05-12,191900,195800,191400,195800,569602,0.031068983675618833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-13,197400,198000,195100,196700,462830,0.004596527068437162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.79487179487478,14.358974358974956,57.435897435899825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004596527068437162,0.0
2025-05-14,197200,198300,194300,197100,557318,0.0020335536349771477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.13507195562124,43.314193878304216,115.82087807731702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020335536349771477,0.0
2025-05-15,195200,196900,192200,192900,469355,-0.0213089802130898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.29223643077421,12.79290781648853,-122.08514424726275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0213089802130898,0.0
2025-05-16,193300,194700,193000,193800,311743,0.004665629860031162,195260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-246.5581648083753,-39.07730670848424,-207.48085809989107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004665629860031162,0.0
2025-05-19,193000,193000,190000,191000,378893,-0.014447884416924683,194300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-574.654739294434,-146.1927932256742,-428.46194606875974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014447884416924683,0.0
2025-05-20,192800,194100,189500,189500,422756,-0.007853403141361293,192860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-944.8198077459529,-305.91819612972995,-638.9016116162229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007853403141361293,0.0
2025-05-21,189500,190350,187400,188000,558502,-0.0079155672823219,191040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1343.7261171282444,-513.4797803294329,-830.2463367988115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0079155672823219,0.0
2025-05-22,187000,187000,181900,182400,982354,-0.029787234042553234,188940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2087.6700789846946,-828.3178400604852,-1259.3522389242094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029787234042553234,0.0
2025-05-23,182400,182500,179300,179900,829741,-0.013706140350877138,186160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2846.1712447812315,-1231.8885210046346,-1614.2827237765969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013706140350877138,0.0
2025-05-26,180100,183000,179700,181900,623947,0.011117287381878782,184340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3248.4593804363103,-1635.20269289097,-1613.2566875453404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011117287381878782,0.0
2025-05-27,180700,181900,180300,181900,502985,0.0,182820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3526.6229125827376,-2013.4867368293235,-1513.1361757534141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-28,182400,186300,182400,185900,611926,0.021990104452996206,182400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3385.279549875995,-2287.845299438658,-1097.4342504373371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021990104452996206,0.0
