,Open,High,Low,Close,Volume,Adj Close,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-05-12,23758.580078125,23911.98046875,23361.720703125,23566.5390625,92750000,23566.5390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-13,23583.740234375,23649.880859375,23543.05078125,23638.560546875,79961500,23638.560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.745303596864687,1.1490607193729374,4.59624287749175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003056090849148152,0.0
2025-05-14,23679.029296875,23702.19921875,23444.41015625,23527.009765625,80368900,23527.009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.282498467953701,1.1757482690890901,0.1067501988646109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004719017514996149,0.0
2025-05-15,23422.1796875,23696.6796875,23338.890625,23695.58984375,74787600,23695.58984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.219366796089162,3.184471974489105,8.034894821600057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071653847983397245,0.0
2025-05-16,23775.6796875,23887.140625,23664.390625,23767.4296875,71976600,23767.4296875,23639.02578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.60762020934635,7.469101621460554,17.138518587885798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003031781197417649,0.0
2025-05-19,23705.9296875,23935.08984375,23676.349609375,23934.98046875,47854200,23934.98046875,23712.7140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.182438109084615,15.611768918985367,32.570669190099245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007049596168075434,0.0
2025-05-20,24004.390625,24082.48046875,23898.849609375,24036.109375,66388300,24036.109375,23792.223828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.17091259624067,27.32359765443643,46.84731494180424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004225150982765102,0.0
2025-05-21,23966.419921875,24152.240234375,23871.470703125,24122.400390625,58543400,24122.400390625,23911.301953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.57061422326296,41.973000968201745,58.59761325506122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035900575371299315,0.0
2025-05-22,24017.060546875,24040.2109375,23843.0703125,23999.169921875,56102000,23999.169921875,23972.01796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.27768648974961,55.63393807251132,54.64374841723829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005108549180615207,0.0
2025-05-23,24026.689453125,24149.080078125,23274.849609375,23629.580078125,94245400,23629.580078125,23944.448046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.14326626844922,61.9358037116989,25.207462556750322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015400109460166012,0.0
2025-05-26,24009.099609375,24050.599609375,23932.0390625,24027.650390625,37001300,24027.650390625,23962.98203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.77981932847615,69.50460683505435,30.275212493421805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016846271122207268,0.0
2025-05-27,24054.16015625,24300.970703125,24027.75,24226.490234375,53474100,24226.490234375,24001.058203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.40502855694649,80.48469117943279,43.920337377513704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008275459336114732,0.0
2025-05-28,24250.990234375,24325.970703125,24038.189453125,24038.189453125,57894000,24038.189453125,23984.216015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.25941758430054,89.83963646040634,37.4197811238942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00777251592898176,0.0
2025-05-29,24255.009765625,24255.009765625,23917.060546875,23933.23046875,42765200,23933.23046875,23971.028125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.67271601645552,95.80625237161618,23.866463644839342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004366343171546827,0.0
2025-05-30,23963.490234375,24181.529296875,23958.4296875,23997.48046875,110527000,23997.48046875,24044.608203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.67884290095946,117.4902835514331,100.14305860757956,17.347224943853533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00268455192807715,0.0
2025-06-02,23865.380859375,23993.220703125,23740.08984375,23930.669921875,53147300,23930.669921875,24025.212109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.57610091210643,109.11186368081326,101.93681962222631,7.175044058586948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027840650589132654,0.0
2025-06-03,24031.9609375,24101.55078125,23826.390625,24091.619140625,50506800,24091.619140625,23998.237890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.43419015174977,114.14338848382249,104.37813339454556,9.765255089276934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006725646180213207,0.0
2025-06-04,24253.689453125,24346.150390625,24129.3203125,24276.48046875,54182400,24276.48046875,24045.89609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.70166112048761,131.53145957895686,109.80879863142783,21.72266094752902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007673262932057279,0.0
2025-06-05,24281.2109375,24479.419921875,24220.7109375,24323.580078125,53665700,24323.580078125,24123.966015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.293704651289296,147.4128919873474,117.32961730261175,30.083274684735642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019401333498745288,0.0
2025-06-06,24304.369140625,24355.029296875,24214.529296875,24304.4609375,41235800,24304.4609375,24185.362109375,23953.36103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.74096211852377,156.6505170781129,125.19379725771199,31.456719820400906,23953.36103515625,24445.0284827555,23461.693587556998,983.3348951985026,0.8570501810299223,63868875.0,0.6456321643366977,-0.0007860331646736274,0.0
2025-06-09,24252.259765625,24289.509765625,24097.08984375,24174.3203125,35991400,24174.3203125,24234.0921875,23983.75009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.22544180950002,151.72119323665902,130.4992764535014,21.22191678315761,23983.75009765625,24449.1807497825,23518.319445530004,930.8613042524958,0.7047246071708938,61030945.0,0.5897237868428876,-0.005354598291015922,0.11435651104010199
2025-06-10,24156.529296875,24168.58984375,23964.76953125,23987.560546875,59033500,23987.560546875,24213.28046875,24001.20009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.99418150027081,131.23195600917097,130.64581236463533,0.5861436445356389,24001.20009765625,24437.389501292917,23565.01069401958,872.3788072733369,0.4843651053102401,59984545.0,0.984145166059024,-0.0077255436020855495,0.11848817041931567
2025-06-11,23996.66015625,24151.390625,23948.5703125,23948.900390625,62192700,23948.900390625,24147.764453125,24022.29462890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8354963234296,110.59961288496925,126.63657246870213,-16.03695958373288,24022.29462890625,24398.62591735297,23645.96334045953,752.6625768934391,0.4024871960763361,59075735.0,1.052762187385396,-0.001611675192000117,0.11708770421915084
2025-06-12,23768.05078125,23885.060546875,23618.849609375,23771.44921875,63677900,23771.44921875,24037.33828125,24026.08759765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.607567463403825,79.01862820349925,117.11298361566156,-38.094355412162315,24026.08759765625,24389.874566714137,23662.30062859836,727.5739381157764,0.15001717960691366,58520250.0,1.0881344491863927,-0.007409574927476181,0.11819296328053364
2025-06-13,23448.189453125,23557.7109375,23360.16015625,23516.23046875,73193600,23516.23046875,23879.6921875,24013.52763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.976353670932994,33.01586381541347,100.29355965561196,-67.27769584019849,24013.52763671875,24428.640780357455,23598.414493080047,830.2262872774081,-0.09898990864231232,58581100.0,1.2494405192118276,-0.010736356359741572,0.12376904082901796
2025-06-16,23589.470703125,23711.73046875,23505.5390625,23699.119140625,55479100,23699.119140625,23784.651953125,24001.7345703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.41133577689794,11.186972506337042,82.47224222575697,-71.28526971941993,24001.7345703125,24439.050882696738,23564.41825792826,874.6326247684774,0.15400852756022046,58962345.0,0.9409242458046742,0.0077771253397960205,0.12438322006623297
2025-06-17,23495.060546875,23550.990234375,23315.0703125,23434.650390625,55135600,23434.650390625,23674.069921875,23971.66162109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9794197975575,-27.14014430284078,60.549764920037425,-87.68990922287821,23971.66162109375,24476.528792843994,23466.794449343506,1009.7343435004877,-0.0318341739343715,58399710.0,0.9441074279307209,-0.01115943375071049,0.12860414954684443
2025-06-18,23426.970703125,23502.94921875,23262.640625,23317.810546875,56994800,23317.810546875,23547.851953125,23931.43212890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.76644118268324,-66.17978011569721,35.203855912890496,-101.38363602858772,23931.43212890625,24508.75123250615,23354.11302530635,1154.6382071998014,-0.031440565715719716,58322280.0,0.9772388870942631,-0.004985772853549397,0.12793763107603723
2025-06-19,23178.599609375,23254.859375,23051.55078125,23057.380859375,41395300,23057.380859375,23405.03828125,23884.34267578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.527828122534316,-116.78722164866485,4.805640400579428,-121.59286204924427,23884.34267578125,24579.921386953658,23188.76396460884,1391.1574223448188,-0.09444158017169713,57586945.0,0.7188313253984909,-0.011168702437841072,0.1318503575490057
