,Open,High,Low,Close,Volume,Adj Close,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-05-19,2613.699951171875,2619.429931640625,2593.43994140625,2603.419921875,313300,2603.419921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20,2622.679931640625,2622.909912109375,2598.10009765625,2601.800048828125,457000,2601.800048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.129220641916163,-0.025844128383232603,-0.1033765135329304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006222096686224754,0.0
2025-05-21,2615.89990234375,2633.409912109375,2614.72998046875,2625.580078125,371500,2625.580078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6679931083776864,0.31292331896895126,1.3550697894087351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009139837362823311,0.0
2025-05-22,2614.659912109375,2616.530029296875,2588.090087890625,2593.669921875,358100,2593.669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5115185610766275,0.35264236739048654,0.15887619368614098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012153564279322238,0.0
2025-05-23,2603.570068359375,2604.139892578125,2589.510009765625,2592.090087890625,434000,2592.090087890625,2603.31201171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.526407154919525,0.1768324629284842,-0.7032396178480093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006091114258798269,0.0
2025-05-26,2598.449951171875,2644.39990234375,2595.9599609375,2644.39990234375,380200,2644.39990234375,2611.5080078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.839264814905164,0.7093189333238202,2.1299458815813437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02018055417807396,0.0
2025-05-27,2630.2900390625,2642.6298828125,2625.659912109375,2637.219970703125,318300,2637.219970703125,2618.5919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.871072924604505,1.5416697315799572,3.3294031930245476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027151459332083183,0.0
2025-05-28,2648.860107421875,2692.469970703125,2643.5,2670.14990234375,405500,2670.14990234375,2627.50595703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.034323706388932,3.0402005265417524,5.994123179847179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012486607869818922,0.0
2025-05-29,2691.06005859375,2720.639892578125,2686.639892578125,2720.639892578125,448300,2720.639892578125,2652.899951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.220866147208653,5.676333650675133,10.54453249653352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018909047087602326,0.0
2025-05-30,2713.239990234375,2717.5400390625,2689.8701171875,2697.669921875,525700,2697.669921875,2674.01591796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.834132605752984,8.507893441690703,11.326239164062281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008442855949362116,0.0
2025-06-02,2692.909912109375,2719.8701171875,2685.139892578125,2698.969970703125,323600,2698.969970703125,2684.929931640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.542716972887774,11.314858147930117,11.227858824957657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004819154551056748,0.0
2025-06-04,2737.919921875,2771.030029296875,2734.02001953125,2770.840087890625,489900,2770.840087890625,2711.653955078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.141158894029104,15.080118297149916,15.061040596879188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026628720574011,0.0
2025-06-05,2790.330078125,2831.110107421875,2787.760009765625,2812.050048828125,556000,2812.050048828125,2740.033984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.03826943245531,19.871748524210993,19.166520908244316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014872731601365041,0.0
2025-06-09,2841.56005859375,2867.27001953125,2841.389892578125,2855.77001953125,537600,2855.77001953125,2767.060009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.05169250944937,25.70773732125867,23.343955188190698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015547365780827604,0.0
2025-06-10,2872.6201171875,2885.669921875,2849.669921875,2871.85009765625,508200,2871.85009765625,2801.896044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.64210714412476,57.62071462806898,32.090332782620735,25.530381845448247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056307328724038985,0.0
2025-06-11,2887.320068359375,2908.159912109375,2879.919921875,2907.0400390625,393900,2907.0400390625,2843.51005859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.28624673388647,66.48486443856245,38.96923911380908,27.515625324753373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012253404672816659,0.0
2025-06-12,2909.989990234375,2934.31005859375,2909.989990234375,2920.030029296875,713700,2920.030029296875,2873.348046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.90979243431622,73.70828742059666,45.9170487751666,27.791238645430063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004468459346904652,0.0
2025-06-13,2930.570068359375,2932.3798828125,2877.070068359375,2894.6201171875,931700,2894.6201171875,2889.862060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.23901974388222,76.50068238160657,52.033775496454595,24.46690688515197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008701935204239564,0.0
2025-06-16,2903.5,2947.070068359375,2886.1298828125,2946.659912109375,726400,2946.659912109375,2908.0400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.06934233096929,81.96797623506518,58.020615644176715,23.947360590888465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01797810863431648,0.0
2025-06-17,2959.929931640625,2998.6201171875,2925.7900390625,2950.300048828125,939600,2950.300048828125,2923.730029296875,2750.7385009765626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.67693530814414,85.6077418558225,63.538040886505875,22.06970096931662,2750.7385009765626,3013.6555433902286,2487.8214585628966,525.8340848273319,0.8795142871291891,506625.0,1.8546262028127314,0.0012353433471541386,0.0
2025-06-18,2933.6298828125,2979.320068359375,2933.6298828125,2972.18994140625,576500,2972.18994140625,2936.760009765625,2769.177001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.79394242704419,89.23002553238211,68.67643781568113,20.55358771670099,2769.177001953125,3040.1922174958713,2498.1617864103787,542.0304310854926,0.874541589937073,519785.0,1.109112421481959,0.007419547915751723,0.1693883352843855
2025-06-19,2989.56005859375,2996.0400390625,2954.469970703125,2977.739990234375,433300,2977.739990234375,2948.302001953125,2787.9739990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.03514273793833,91.49386962386825,73.23992417731856,18.253945446549693,2787.9739990234375,3062.238894864419,2513.709103182456,548.5297916819627,0.8459538462422823,518600.0,0.8355187042036252,0.0018673264285051783,0.16818738264499247
2025-06-20,2986.52001953125,3022.06005859375,2972.3701171875,3021.840087890625,484900,3021.840087890625,2973.74599609375,2807.786999511719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.84302755017656,95.74282797440492,77.74050493673583,18.002323037669086,2807.786999511719,3089.7990632294,2525.774935794038,564.0241274353621,0.8795105173108908,524270.0,0.9249051061475957,0.014809922223188776,0.170412507554928
2025-06-23,2992.199951171875,3019.81005859375,2971.360107421875,3014.469970703125,625700,3014.469970703125,2987.3080078125,2828.827001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.42692224931632,97.39276801215374,81.67095755181941,15.721810460334325,2828.827001953125,3106.330691063201,2551.3233128430493,555.0073782201516,0.8344873888798618,537650.0,1.1637682507207292,-0.0024389501009779435,0.15895322628154815
2025-06-24,3061.139892578125,3105.0400390625,3061.139892578125,3103.639892578125,579200,3103.639892578125,3017.9759765625,2854.4044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.02893676319869,104.68883710284445,86.27453346202442,18.414303640820023,2854.4044921875,3134.322905572214,2574.4860788027863,559.8368267694277,0.9451929356429769,544910.0,1.0629278229432384,0.029580630340199088,0.17372828930387416
2025-06-25,3127.7900390625,3129.090087890625,3084.860107421875,3108.25,644800,3108.25,3045.18798828125,2877.5969970703127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.86539154774275,109.57985322632294,90.93559741488413,18.64425581143881,2877.5969970703127,3161.094246531576,2594.0997476090492,566.9944989225269,0.9067993664275614,558140.0,1.1552657039452467,0.0014853873456450728,0.17056263406829664
2025-06-26,3108.340087890625,3113.030029296875,3036.550048828125,3079.56005859375,460600,3079.56005859375,3065.552001953125,2899.714001464844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.2566325034406,109.87441636500216,94.72336120490773,15.15105516009443,2899.714001464844,3173.0888185372514,2626.3391843924364,546.749634144815,0.8289367672099588,565255.0,0.8148534732112056,-0.009230255419046096,0.17750282805058282
2025-06-27,3077.8701171875,3093.56005859375,3041.85009765625,3055.93994140625,381600,3055.93994140625,3072.37197265625,2919.0035034179687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.02441867057274,106.9688434773293,97.17245765939205,9.79638581793725,2919.0035034179687,3178.253708264996,2659.7532985709413,518.5004096940547,0.764100925337755,564060.0,0.6765237740665887,-0.0076699647800621,0.1847786023492265
2025-06-30,3072.75,3086.0,3063.419921875,3071.699951171875,464200,3071.699951171875,3083.81796875,2936.556506347656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.00454526560674,104.73058807965981,98.68408374344561,6.046504336214198,2936.556506347656,3186.632958321877,2686.480054373435,500.15290394844214,0.770204259052094,564855.0,0.8218038257605934,0.0051571726106542926,0.17922399221690266
2025-07-01,3089.639892578125,3133.52001953125,3088.449951171875,3089.64990234375,576000,3089.64990234375,3081.019970703125,2956.1555053710936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.88081338216284,103.21536313987326,99.59033962273114,3.6250235171421252,2956.1555053710936,3188.1922418474146,2724.1187688947725,464.0734729526421,0.7876578920213364,567370.0,1.015210532809278,0.005843653825962747,0.17077469145192145
2025-07-02,3083.820068359375,3090.610107421875,3032.469970703125,3075.06005859375,696800,3075.06005859375,3074.381982421875,2974.960009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.87280627123116,99.68811545895915,99.60989478997675,0.07822066898239655,2974.960009765625,3178.438538015201,2771.4814815160485,406.9570564991527,0.7459720189868707,586030.0,1.1890176270839377,-0.004722167304111791,0.17431532170287456
2025-07-03,3100.330078125,3116.27001953125,3085.97998046875,3116.27001953125,539100,3116.27001953125,3081.723974609375,2992.2315063476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.93732102792458,99.07595971013507,99.50310777400841,-0.4271480638733465,2992.2315063476562,3180.857655061515,2803.6053576337977,377.25229742771717,0.8287945866181957,588490.0,0.9160733402436745,0.013401351567860376,0.15988461929327857
2025-07-04,3122.280029296875,3123.840087890625,3052.909912109375,3054.280029296875,520800,3054.280029296875,3081.3919921875,3004.3430053710936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.1553215238521,92.52220929324176,98.10692807785509,-5.5847187846133295,3004.3430053710936,3174.454459419612,2834.2315513225753,340.22290809703645,0.646777370768561,586730.0,0.887631448877678,-0.01989236807011341,0.18042552277800836
2025-07-07,3044.780029296875,3068.429931640625,3032.989990234375,3059.469970703125,359400,3059.469970703125,3078.94599609375,3014.5280029296873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.3008643970009,86.74713281904314,95.83496902609271,-9.087836207049563,3014.5280029296873,3171.032870163812,2858.023135695563,313.009734468249,0.6435800961581025,577820.0,0.6219930082032467,0.0016992356157483623,0.1755042974775665
2025-07-08,3071.739990234375,3115.860107421875,3066.030029296875,3114.949951171875,745800,3114.949951171875,3084.006005859375,3026.682995605469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.18840296839423,85.6596823673176,93.7999116943377,-8.140229327020094,3026.682995605469,3174.023010586526,2879.3429806244117,294.68002996211453,0.7995349076680701,589700.0,1.2647108699338647,0.01813385357595121,0.18296250468984168
2025-07-09,3123.219970703125,3137.169921875,3111.02001953125,3133.739990234375,643000,3133.739990234375,3095.7419921875,3038.0179931640623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.2021834324853,85.33043305123829,92.10601596571783,-6.775582914479543,3038.0179931640623,3181.431454856949,2894.6045314711755,286.8269233857736,0.8337273779612596,602155.0,1.0678313723210802,0.00603221218865202,0.180618418381475
2025-07-10,3144.139892578125,3183.22998046875,3133.81005859375,3183.22998046875,596600,3183.22998046875,3109.133984375,3051.1779907226564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.59716591786957,88.04796704678165,91.2944061819306,-3.2464391351489468,3051.1779907226564,3197.283144383414,2905.072837061899,292.21030732151485,0.9519073641050706,596300.0,1.000503102465202,0.015792628102076156,0.185560601606641
2025-07-11,3186.35009765625,3216.68994140625,3170.4599609375,3175.77001953125,465300,3175.77001953125,3133.431982421875,3065.235485839844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.58296538770284,88.57859688819826,90.75124432318414,-2.172647434985876,3065.235485839844,3201.7002051261707,2928.770766553517,272.92943857265345,0.9049930790514247,572980.0,0.8120702293273762,-0.0023435193131730037,0.1809258263814189
2025-07-14,3175.590087890625,3202.06005859375,3170.719970703125,3202.030029296875,444000,3202.030029296875,3161.943994140625,3078.0039916992187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.25691586227224,90.07970541319628,90.61693654118658,-0.5372311279902959,3078.0039916992187,3215.538162567863,2940.4698208305745,275.0683417372884,0.9508917195422502,558860.0,0.7944744658769638,0.008268863804407722,0.17465382326829607
2025-07-15,3194.820068359375,3216.010009765625,3183.830078125,3215.280029296875,419700,3215.280029296875,3182.010009765625,3091.2529907226562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.09292176217537,91.28621829844315,90.75079289263789,0.5354254058052561,3091.2529907226562,3228.0394341219812,2954.4665473233313,273.57288679864996,0.9533601265296714,532865.0,0.787629136835784,0.0041379999184172345,0.17429915123730866
