Date,Close,High,Low,Open,Volume,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-04-24,1426.449951171875,1439.7099609375,1425.8499755859375,1426.449951171875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-25,1430.06005859375,1443.510009765625,1429.8499755859375,1430.06005859375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28798577724364804,0.05759715544872961,0.23038862179491842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025308335696665463,0.0
2025-04-28,1437.3599853515625,1446.0400390625,1434.3199462890625,1437.3599853515625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.092664110154601,0.2646105463899039,0.8280535637646972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00510462949716306,0.0
2025-04-29,1435.8800048828125,1441.22998046875,1431.25,1435.8800048828125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5925969648126284,0.5302078300744488,1.0623891347381795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001029651920070651,0.0
2025-04-30,1431.1600341796875,1433.199951171875,1409.780029296875,1431.1600341796875,0,1432.1820068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.589611117189179,0.742088487497395,0.8475226296917839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003287162358326934,0.0
2025-05-01,1423.75,1437.8199462890625,1408.3199462890625,1423.75,0,1431.6420166015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9780427137804963,0.7892793327540153,0.18876338102648105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005177641914752562,0.0
2025-05-02,1435.0999755859375,1437.699951171875,1388.1199951171875,1435.0999755859375,0,1432.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3931590517113364,0.9100552765454797,0.4831037751658567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007971888032265229,0.0
2025-05-05,1398.9000244140625,1399.0,1357.2099609375,1398.9000244140625,0,1424.9580078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.185229199252717,0.4909983813858404,-1.6762275806385576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02522468942074574,0.0
2025-05-06,1374.3699951171875,1389.6700439453125,1374.3699951171875,1374.3699951171875,0,1412.656005859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.148638522701958,-0.6369289994317193,-4.511709523270239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0175352268702329,0.0
2025-05-07,1374.77001953125,1401.9000244140625,1374.780029296875,1374.77001953125,0,1401.3780029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.163289024878623,-2.1422010045211,-6.0210880203575226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002910602061190204,0.0
