Date,Close,High,Low,Open,Volume,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
2025-04-24,50049.5625,50549.059131736525,49150.46856287425,50349.260479041914,538866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-25,50948.65625,52447.14613970589,49849.76366421569,50449.15962009804,852234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.72257834757329,14.344515669514658,57.37806267805863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017964068117478638,0.0
2025-04-28,51448.15234375,54045.53479217233,51248.35369387136,51947.6489684466,909029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.943972527617,44.864407041135124,122.07956548648188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009803911045249691,0.0
2025-04-29,51048.5546875,52447.145226883564,49949.66212084149,52247.3465784002,489857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.76839741194271,77.44520511529664,130.32319229664608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00776699722042673,0.0
2025-04-30,50948.65625,51248.35422794118,49600.01534926471,51248.35422794118,796552,50888.71640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.41650853314786,107.83946579886688,121.57704273428098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019569297918724526,0.0
2025-05-02,50149.4609375,50848.756209536856,49450.165665463144,49949.66228834661,375866,50908.69609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.00937398670067,122.27344743643364,57.735926550267024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015686288340529098,0.0
2025-05-07,48351.2734375,50848.75656960227,47901.726473721596,50549.05859375,742958,50389.21953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1964650338632055,96.97946494237428,-101.17592997623748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03585656687797767,0.0
2025-05-08,48601.0234375,49050.57041688078,47951.67780061665,48401.22477999743,487153,49819.79375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.54637919487868,51.87429611492368,-180.42067530980236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00516532414234816,0.0
2025-05-09,47102.53125,48950.66874337222,47002.63192603393,48850.76941940615,523288,49030.5890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-344.0444479342041,-27.30945269490187,-316.7349952393022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030832523299165304,0.0
2025-05-12,47651.98046875,47701.930133811584,47102.53415307259,47402.23214344209,522658,48371.25390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-465.13052481904015,-114.87366711972953,-350.2568576993106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011664961609680002,0.0
